candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,1911,1999,89,0.531817300442764,1.30668091616391,1950,0.886829936659188,22.259557667273995
2,2133,2168,36,1.40484271829157,1.50923076158199,2158,1.5074106730094,9.140730328169731
4,3930,4082,153,1.01537971152497,0.935052819289882,3983,1.05347451351254,2178.363845884365
5,4161,4299,139,0.856150991775451,0.525807962102065,4239,0.563725084089791,21.89115070937036
6,4915,4977,63,1.00992996072293,1.06995982680617,4930,0.999994810985242,12.544778691336509
8,5052,5081,30,0.712416854655137,0.789712037163462,5068,0.729513314370051,19.149724787095032
10,11769,11792,24,1.27210567064947,1.25701676248723,11780,1.24978846336012,21.488059780290264
11,13328,13336,9,0.928115302108619,0.924869622959391,13330,0.927972733541928,8.43703332684955
12,13391,13450,60,0.795457959466162,0.856582231397667,13426,0.814521884093186,30.576501468851248
13,14258,14348,91,0.897915363091965,0.694473914165095,14332,0.649690880273449,11.558097572948563
14,15804,15818,15,1.7624998731125,1.7222240741121,15811,1.74310998952422,9.029016130527411
15,15828,15838,11,1.6910157426296,1.65875910177654,15833,1.67502509488065,8.528735223941467
16,16105,16122,18,1.58247843856746,1.55405924608971,16114,1.55905414151236,13.322702862385649
17,16201,16210,10,1.74064265794703,1.70339801339414,16205,1.72585570523801,8.751074102327433
19,17883,17898,16,1.83037449265273,1.8004912163314,17890,1.81348784023343,9.281525924805514
20,19139,19147,9,1.27028795566078,1.3095427791017,19143,1.29019064257396,8.326223073744494
21,19205,19237,33,1.27113650868307,1.18014834361176,19220,1.21498899815592,12.47509443819496
22,22480,22527,48,2.11290591276392,1.75602825430434,22499,1.99283152090891,76.30009990123511
23,22572,22622,51,1.63791053921584,1.79455602935082,22601,1.75637395951602,19.44191912655352
24,22712,22775,64,1.83311018923284,1.58784486658142,22732,1.84381452275783,10.031269465460005
25,22950,22958,9,1.03910527605624,1.05096597333297,22952,1.0403835209347,9.006451956264652
26,23038,23161,124,1.27069317588603,0.678580943729382,23105,0.909914904372299,20.128874724658985
27,23665,23743,79,0.849719105700188,0.911937084120755,23684,0.780065008501275,11.943839542132435
