sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual
0,2.21025,1.49999999851467,47309.811,47308.2255,1.5855000000010477,1.4884500000014669,0.17543070416581205,8.484546687988134,8.484546687988134,1.5855000000010477
1,2.246,1.4999999936028554,47309.7595,47308.2225,1.536999999996624,1.4580416666685778,0.17543070416581205,8.311211390284786,8.311211390284786,1.536999999996624
2,2.153,1.4999999994092696,47309.7205,47308.2195,1.5010000000038417,1.4358214285738151,0.17543070416581205,8.18455033513813,8.18455033513813,1.5010000000038417
3,2.18175,1.4999999974337144,47309.645,47308.209749999995,1.43525000000227,1.4209687500024302,0.17543070416581205,8.099886258561508,8.099886258561508,1.43525000000227
4,2.188,1.499999997599582,47309.5835,47308.2,1.3835000000035507,1.39013888889167,0.17543070416581205,7.924148144430582,7.924148144430582,1.3835000000035507
5,2.178,1.5000000064867705,47309.506,47308.2,1.3060000000041327,1.349166666669286,0.17543070416581205,7.6905959711254,7.6905959711254,1.3060000000041327
6,2.169,1.4999999948819471,47309.5025,47308.2,1.3025000000052387,1.3158333333364378,0.17543070416581205,7.500587423355207,7.500587423355207,1.3025000000052387
7,2.23,1.5000000039123542,47309.5135,47308.1965,1.3170000000027358,1.2868888888915535,0.17543070416581205,7.335596667703181,7.335596667703181,1.3170000000027358
8,2.2,1.4999999944426037,47309.336500000005,47308.193,1.143500000005588,1.2699166666692083,0.17543070416581205,7.23885064879475,7.23885064879475,1.143500000005588
11,2.163,1.499999999630708,47309.408,47308.19125,1.2167499999995925,1.2639166666687944,0.17543070416581205,7.204649110193258,7.204649110193258,1.2167499999995925
12,2.221,1.5000000008374863,47309.4265,47308.1895,1.2370000000009895,1.2539166666691826,0.17543070416581205,7.147646545863583,7.147646545863583,1.2370000000009895
13,2.184,1.4999999999664688,47309.4245,47308.184,1.2404999999998836,1.2510833333362825,0.17543070416581205,7.131495819305352,7.131495819305352,1.2404999999998836
14,2.12530555555556,1.49999999338138,47309.461,47308.1785,1.2825000000011642,1.2581388888914564,0.17543070416581205,7.171714295248452,7.171714295248452,1.2825000000011642
17,2.19601851851852,1.5000000049583508,47309.496,47308.1665,1.3294999999998254,1.292388888890855,0.17543070416581205,7.366948078081738,7.366948078081738,1.3294999999998254
18,2.116,1.4999999941970226,47309.370500000005,47308.1545,1.2160000000076252,1.3205277777799185,0.17543070416581205,7.5273469604944045,7.5273469604944045,1.2160000000076252
19,2.19877777777778,1.4999999946604177,47309.427,47308.149999999994,1.2770000000091386,1.3571388888902018,0.17543070416581205,7.736039682126985,7.736039682126985,1.2770000000091386
20,2.147,1.50000000448922,47309.526,47308.1455,1.3804999999993015,1.385027777778709,0.17543070416581205,7.895013500428184,7.895013500428184,1.3804999999993015
22,2.17244444444444,1.4999999942945277,47309.5925,47308.14075,1.4517500000001746,1.4237500000009378,0.17543070416581205,8.115740096757808,8.115740096757808,1.4517500000001746
