sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,lowrank_component,sparse_component
0,1.667,1.5000000028937377,47277.026,47277.08131705795,-0.055317057951469906,-0.03368872074352112,0.20568952377678507,-0.16378432953192223,0.16378432953192223,0.055317057951469906,47277.08131705795,0.0
1,1.734,1.499999998486632,47276.9985,47277.10406491297,-0.10556491297029424,-0.019226831432509545,0.20944673194617158,-0.09179819257075301,0.09179819257075301,0.10556491297029424,47277.10406491297,0.0
2,1.719,1.5000000022756854,47277.0695,47277.12751162095,-0.0580116209530388,0.0007663750896296863,0.2132039401155581,0.003594563445752013,0.003594563445752013,0.0580116209530388,47277.12751162095,0.0
3,1.778,1.500000001834769,47277.176,47277.149752197816,0.02624780218320666,0.012720099582111288,0.22527084912900464,0.056465803859188805,0.056465803859188805,0.02624780218320666,47277.149752197816,0.0
4,1.68629166666667,1.4999999969377846,47277.194,47277.16979781403,0.02420218597399071,0.024919151673707854,0.23733775814245114,0.10499446808944438,0.10499446808944438,0.02420218597399071,47277.16979781403,0.0
5,1.76708333333333,1.499999996794967,47277.2415,47277.188417384874,0.053082615122548304,0.05501919280504808,0.24199720199321964,0.22735466506174573,0.22735466506174573,0.053082615122548304,47277.188417384874,0.0
6,1.756,1.5000000009591568,47277.3265,47277.20577438578,0.12072561422246508,0.08960929660032788,0.2466566458439881,0.3632956910352471,0.3632956910352471,0.12072561422246508,47277.20577438578,0.0
7,1.742,1.5000000005521694,47277.318,47277.22160382897,0.0963961710294825,0.12369537507119174,0.24757220494575038,0.49963353155212503,0.49963353155212503,0.0963961710294825,47277.22160382897,0.0
8,1.7095,1.4999999981367025,47277.359,47277.23648843159,0.12251156840648036,0.1417824139862205,0.24848776404751263,0.5705810687688858,0.5705810687688858,0.12251156840648036,47277.23648843159,0.0
9,1.688,1.4999999996017277,47277.466,47277.25041668777,0.21558331223059213,0.16259398679054962,0.24980503436720974,0.650883546852538,0.650883546852538,0.21558331223059213,47277.25041668777,0.0
10,1.752125,1.5000000041657986,47277.469,47277.26325397881,0.20574602118722396,0.17910844204177717,0.24848776404751263,0.7207938094188427,0.7207938094188427,0.20574602118722396,47277.26325397881,0.0
11,1.704,1.4999999956453482,47277.524,47277.27523691471,0.248763085284736,0.19162583871204536,0.24757220494575038,0.7740200025848445,0.7740200025848445,0.248763085284736,47277.27523691471,0.0
12,1.7075,1.5000000025898637,47277.4755,47277.28646884758,0.18903115241846535,0.20568663586810645,0.2466566458439881,0.8338986171011364,0.8338986171011364,0.18903115241846535,47277.28646884758,0.0
13,1.72283333333333,1.4999999917194276,47277.509000000005,47277.29749365879,0.21150634121295298,0.21763383683476908,0.24757220494575038,0.879072175660666,0.879072175660666,0.21150634121295298,47277.29749365879,0.0
15,1.694,1.4999999928339038,47277.51,47277.30828728762,0.20171271238359623,0.20044832417625003,0.24848776404751263,0.8066728152373848,0.8066728152373848,0.20171271238359623,47277.30828728762,0.0
16,1.72383333333333,1.499999999978586,47277.552500000005,47277.31911781575,0.23338218425487867,0.1913956310591958,0.24980503436720974,0.7661800393415892,0.7661800393415892,0.23338218425487867,47277.31911781575,0.0
17,1.679,1.4999999979798435,47277.553,47277.330056654566,0.22294334543403238,0.15863098711512671,0.2511223046869069,0.6316881621204613,0.6316881621204613,0.22294334543403238,47277.330056654566,0.0
18,1.762,1.49999999801656,47277.571500000005,47277.3414636229,0.23003637710644398,0.14025404913748693,0.2568686953553978,0.5460145657042192,0.5460145657042192,0.23003637710644398,47277.3414636229,0.0
21,1.7175,1.500000001831111,47277.4145,47277.353586301695,0.06091369830392068,0.11127739319878553,0.2626150860238888,0.4237281067267521,0.4237281067267521,0.06091369830392068,47277.353586301695,0.0
23,1.64675,1.5000000020029494,47277.4915,47277.36722821686,0.12427178313373588,0.08190525469641823,0.25952134289276607,0.315601228721529,0.315601228721529,0.12427178313373588,47277.36722821686,0.0
24,1.7135,1.4999999961858084,47277.336,47277.382118710215,-0.04611871021188563,0.04912653616581034,0.2564275997616433,0.19158053271751888,0.19158053271751888,0.04611871021188563,47277.382118710215,0.0
25,1.75040046296296,1.500000005727794,47277.4225,47277.39886128938,0.023638710619707126,0.001976993219513032,0.2537749522242751,0.007790340229345617,0.007790340229345617,0.023638710619707126,47277.39886128938,0.0
26,1.66188425925926,1.500000002857021,47277.368,47277.41728356224,-0.04928356223535957,-0.04751907744260583,0.2511223046869069,-0.18922682914148722,0.18922682914148722,0.04928356223535957,47277.41728356224,0.0
27,1.7169375,1.5000000050481888,47277.375,47277.43763653414,-0.06263653413770953,-0.0767696033888367,0.24980503436720974,-0.30731807941062755,0.30731807941062755,0.06263653413770953,47277.43763653414,0.0
28,1.66541666666667,1.4999999960452082,47277.3985,47277.46012628252,-0.06162628252059221,-0.12004207333989649,0.24848776404751263,-0.4830904805314421,0.4830904805314421,0.06162628252059221,47277.46012628252,0.0
30,1.73275,1.500000002579726,47277.283500000005,47277.48490254109,-0.20140254108264344,-0.1462023395393367,0.24757220494575038,-0.5905442396951366,0.5905442396951366,0.20140254108264344,47277.48490254109,0.0
31,1.673,1.4999999927693832,47277.297000000006,47277.51242825886,-0.21542825885262573,-0.17466051195111099,0.2466566458439881,-0.7081119235748664,0.7081119235748664,0.21542825885262573,47277.51242825886,0.0
32,1.65769444444444,1.499999994905888,47277.3405,47277.54284103521,-0.2023410352121573,-0.19332958459239713,0.24199720199321964,-0.7988918177566942,0.7988918177566942,0.2023410352121573,47277.54284103521,0.0
34,1.75903240740741,1.499999998774442,47277.311,47277.57618044643,-0.2651804464258021,-0.21047858459173263,0.23733775814245114,-0.8868314348254798,0.8868314348254798,0.2651804464258021,47277.57618044643,0.0
36,1.72675810185185,1.5000000014626549,47277.331,47277.612561106005,-0.2815611060068477,-0.23307037541235331,0.22527084912900464,-1.034622883136034,1.034622883136034,0.2815611060068477,47277.612561106005,0.0
37,1.67241666666667,1.500000000777091,47277.4195,47277.65198484109,-0.23248484108626144,-0.23332903607418606,0.2132039401155581,-1.0943936399473668,1.0943936399473668,0.23248484108626144,47277.65198484109,0.0
38,1.74275,1.500000007277308,47277.477,47277.694305216006,-0.21730521600693464,-0.22812708337247992,0.21177790261930374,-1.0771996537455837,1.0771996537455837,0.21730521600693464,47277.694305216006,0.0
39,1.747,1.499999996003603,47277.5225,47277.73947753413,-0.21697753413172904,-0.2139126371823497,0.21035186512304935,-1.0169276942575118,1.0169276942575118,0.21697753413172904,47277.73947753413,0.0
42,1.72166666666667,1.4999999929318777,47277.5225,47277.787452399905,-0.26495239990617847,-0.1974317237957924,0.20998304837403242,-0.9402269627218529,0.9402269627218529,0.26495239990617847,47277.787452399905,0.0
43,1.69825,1.500000003508036,47277.6345,47277.83823048704,-0.2037304870391381,-0.16074844753651027,0.2096142316250155,-0.7668775459105156,0.7668775459105156,0.2037304870391381,47277.83823048704,0.0
44,1.67225,1.5000000023953264,47277.723,47277.891610684535,-0.16861068453727057,-0.11610874281824282,0.20765187770090027,-0.5591509410065857,0.5591509410065857,0.16861068453727057,47277.891610684535,0.0
45,1.73175694444444,1.499999997920362,47277.873,47277.9474110195,-0.07441101950098528,-0.058685057216886584,0.20568952377678507,-0.285308926479755,0.285308926479755,0.07441101950098528,47277.9474110195,0.0
46,1.75247222222222,1.4999999962332142,47277.8885,47278.00535222595,-0.11685222594678635,0.0030467308776375526,0.20542905911397646,0.014831060857593475,0.014831060857593475,0.11685222594678635,47278.00535222595,0.0
48,1.67425,1.500000002440182,47278.114,47278.065411619675,0.04858838032669155,0.070011405380986,0.20516859445116786,0.3412384120886952,0.3412384120886952,0.04858838032669155,47278.065411619675,0.0
50,1.749,1.4999999996017002,47278.2965,47278.12722749862,0.16927250137814553,0.12286759854760021,0.19782056611174423,0.6211062932566636,0.6211062932566636,0.16927250137814553,47278.12722749862,0.0
54,1.70883333333333,1.4999999930056302,47278.490000000005,47278.1904920456,0.29950795440527145,0.17741897401720053,0.19047253777232062,0.9314674760582886,0.9314674760582886,0.29950795440527145,47278.1904920456,0.0
55,1.689875,1.500000001468499,47278.5935,47278.254891441284,0.3386085587189882,0.21474544597731438,0.19033945306539585,1.1282235107796241,1.1282235107796241,0.3386085587189882,47278.254891441284,0.0
56,1.74128125,1.5000000066182932,47278.658,47278.32027032938,0.33772967062395765,0.24923366602080124,0.19020636835847107,1.3103329198267684,1.3103329198267684,0.33772967062395765,47278.32027032938,0.0
57,1.72545833333333,1.500000002702608,47278.6585,47278.38652474854,0.2719752514603897,0.2568234437357104,0.18530659565924892,1.385937952300253,1.385937952300253,0.2719752514603897,47278.38652474854,0.0
59,1.71996875,1.5000000038139134,47278.776,47278.45364830531,0.3223516946891323,0.242251711596004,0.1804068229600268,1.3428079250066962,1.3428079250066962,0.3223516946891323,47278.45364830531,0.0
60,1.723,1.50000000063325,47278.783,47278.52147277186,0.26152722814003937,0.21639079005965162,0.18530659565924892,1.1677446735763355,1.1677446735763355,0.26152722814003937,47278.52147277186,0.0
61,1.70946875,1.4999999937876602,47278.783500000005,47278.58995824556,0.19354175444459543,0.16448616143720252,0.19020636835847107,0.8647773618557547,0.8647773618557547,0.19354175444459543,47278.58995824556,0.0
62,1.771,1.5000000008977603,47278.776,47278.65910362024,0.11689637976087397,0.12186654477490164,0.19033945306539585,0.6402589836854862,0.6402589836854862,0.11689637976087397,47278.65910362024,0.0
63,1.676,1.5000000025379634,47278.767,47278.72887308788,0.03812691212078789,0.06821024260150604,0.19047253777232062,0.3581106410365596,0.3581106410365596,0.03812691212078789,47278.72887308788,0.0
64,1.72355555555556,1.4999999971444888,47278.866,47278.799240339424,0.06675966057810001,0.0001860310536964486,0.19528000162691506,0.0009526375058715091,0.0009526375058715091,0.06675966057810001,47278.799240339424,0.0
65,1.72458333333333,1.5000000041815322,47278.7415,47278.87003309888,-0.12853309888305375,-0.06793774288315843,0.20008746548150955,-0.3395402241697978,0.3395402241697978,0.12853309888305375,47278.87003309888,0.0
