sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,lowrank_component,sparse_component
0,1.36646000366275,1.5000000016166564,47278.7535,47278.895119936344,-0.14161993634479586,-0.1348085711855674,0.20790971777369896,-0.648399567990857,0.648399567990857,0.14161993634479586,47278.895119936344,0.0
1,1.36917700961611,1.4999999903904042,47278.7775,47278.91482209462,-0.13732209462614264,-0.14540328469714345,0.2111963234906128,-0.6884745070081976,0.6884745070081976,0.13732209462614264,47278.91482209462,0.0
2,1.37196251150757,1.499999999158572,47278.7855,47278.93439235127,-0.14889235127338907,-0.15453254181193188,0.21448292920752665,-0.7204887698191181,0.7204887698191181,0.14889235127338907,47278.93439235127,0.0
3,1.37481481766952,1.4999999916554043,47278.8165,47278.95392916768,-0.13742916767660063,-0.1644462734766421,0.22525032302911785,-0.7300601005370558,0.7300601005370558,0.13742916767660063,47278.95392916768,0.0
4,1.37773207195039,1.5000000061561694,47278.8645,47278.97327930601,-0.10877930600690888,-0.1652176522507539,0.23601771685070902,-0.7000222460217295,0.7000222460217295,0.10877930600690888,47278.97327930601,0.0
5,1.38071224538041,1.499999999721234,47278.794,47278.99237685226,-0.19837685225502355,-0.16654457614802393,0.24226997804941358,-0.6874338186221958,0.6874338186221958,0.19837685225502355,47278.99237685226,0.0
6,1.38375314983451,1.4999999979806034,47278.802500000005,47279.011808084506,-0.20930808450066252,-0.17288295106118312,0.24852223924811817,-0.6956437845732641,0.6956437845732641,0.20930808450066252,47279.011808084506,0.0
7,1.38685243935824,1.4999999997782252,47278.7975,47279.03134239513,-0.23384239512961358,-0.17733737190347812,0.2504911673950411,-0.7079585829220292,0.7079585829220292,0.23384239512961358,47279.03134239513,0.0
8,1.39000762013663,1.4999999955182497,47278.8795,47279.05088868245,-0.17138868244364858,-0.18139939801767468,0.252460095541964,-0.718527011677861,0.718527011677861,0.17138868244364858,47279.05088868245,0.0
9,1.39321605568981,1.4999999998975226,47278.9165,47279.07006225142,-0.15356225142022595,-0.19034306850193794,0.27380803154002376,-0.6951697780059992,0.6951697780059992,0.15356225142022595,47279.07006225142,0.0
10,1.39647497139315,1.499999996227379,47278.8945,47279.08886746885,-0.19436746884457534,-0.18090985184082659,0.29515596753808343,-0.6129296769765772,0.6129296769765772,0.19436746884457534,47279.08886746885,0.0
11,1.3997814672578,1.4999999926652634,47278.9185,47279.107482138854,-0.18898213885404402,-0.18186309475842993,0.29706775756727777,-0.6121939864754353,0.6121939864754353,0.18898213885404402,47279.107482138854,0.0
12,1.40313252632007,1.4999999997323894,47278.952000000005,47279.12598740271,-0.17398740270436974,-0.17917710876321913,0.29897954759647205,-0.5992955377839143,0.5992955377839143,0.17398740270436974,47279.12598740271,0.0
13,1.40652502973115,1.4999999972449425,47278.955,47279.14427234037,-0.18927234036527807,-0.18456276853976306,0.3013147532997384,-0.6125248316539146,0.6125248316539146,0.18927234036527807,47279.14427234037,0.0
14,1.40995576383799,1.5000000017960784,47279.049,47279.162477902304,-0.11347790230502142,-0.19238111967165927,0.29897954759647205,-0.6434591302924607,0.6434591302924607,0.11347790230502142,47279.162477902304,0.0
15,1.41342143276745,1.5000000017198254,47278.9625,47279.18038727076,-0.21788727075909264,-0.20583245933489203,0.29706775756727777,-0.692880509889319,0.692880509889319,0.21788727075909264,47279.18038727076,0.0
16,1.4169186680701,1.500000003671807,47278.9885,47279.19816852117,-0.20966852117271628,-0.21400269771402236,0.29515596753808343,-0.7250495373650543,0.7250495373650543,0.20966852117271628,47279.19816852117,0.0
17,1.42044404271862,1.5000000008901069,47278.996,47279.21585962043,-0.21985962043254403,-0.22607647003880832,0.29203747853670037,-0.7741351252983006,0.7741351252983006,0.21985962043254403,47279.21585962043,0.0
18,1.42399407664522,1.4999999943972508,47279.0095,47279.23342741161,-0.22392741160729202,-0.24864039907616745,0.2889189895353173,-0.8605886358527977,0.8605886358527977,0.22392741160729202,47279.23342741161,0.0
19,1.42756524340757,1.499999996743037,47278.9355,47279.25092952581,-0.3154295258136699,-0.2652798920607893,0.27068954253864064,-0.9800152956515521,0.9800152956515521,0.3154295258136699,47279.25092952581,0.0
20,1.43115398329419,1.5000000032253962,47279.006,47279.26851428427,-0.26251428426621715,-0.27669970688374534,0.252460095541964,-1.0960136345102198,1.0960136345102198,0.26251428426621715,47279.26851428427,0.0
21,1.43475672593459,1.4999999989820538,47279.0035,47279.286151353626,-0.2826513536274433,-0.2897615765986201,0.2504911673950411,-1.1567736284355565,1.1567736284355565,0.2826513536274433,47279.286151353626,0.0
22,1.4383699026985,1.5000000020446262,47278.9115,47279.3038477017,-0.39234770170151023,-0.3054366909426689,0.24852223924811817,-1.2290115036253508,1.2290115036253508,0.39234770170151023,47279.3038477017,0.0
23,1.44198995791117,1.4999999978092726,47279.0585,47279.321733339166,-0.26323333916661795,-0.31358697889663745,0.24226997804941358,-1.2943699480283024,1.2943699480283024,0.26323333916661795,47279.321733339166,0.0
