sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,lowrank_component,sparse_component
0,2.21025,1.49999999851467,47309.811,47309.52534921725,0.2856507827527821,0.1846808467176743,0.13946479298079525,1.3242112419232963,1.3242112419232963,0.2856507827527821,47309.52534921725,0.0
1,2.246,1.4999999936028554,47309.7595,47309.521553058345,0.23794694165553665,0.15260642435290114,0.14403474838505073,1.0595111670201665,1.0595111670201665,0.23794694165553665,47309.521553058345,0.0
2,2.153,1.4999999994092696,47309.7205,47309.51855909124,0.2019409087661188,0.12915512785028632,0.13946479298079525,0.9260769337539646,0.9260769337539646,0.2019409087661188,47309.51855909124,0.0
3,2.18175,1.4999999974337144,47309.645,47309.51614022181,0.12885977818950778,0.11284369460554444,0.13860745851809392,0.8141242600650798,0.8141242600650798,0.12885977818950778,47309.51614022181,0.0
4,2.188,1.499999997599582,47309.5835,47309.514494177776,0.06900582222442608,0.08039686881723658,0.1377501240553926,0.5836428051774899,0.5836428051774899,0.06900582222442608,47309.514494177776,0.0
5,2.178,1.5000000064867705,47309.506,47309.51376568747,-0.007765687470964622,0.03647793775841516,0.1375766630428004,0.2651462606493573,0.2651462606493573,0.007765687470964622,47309.51376568747,0.0
6,2.169,1.4999999948819471,47309.5025,47309.51405265117,-0.011552651165402494,-0.0003228737979144272,0.1374032020302082,-0.0023498273194786476,0.0023498273194786476,0.011552651165402494,47309.51405265117,0.0
7,2.23,1.5000000039123542,47309.5135,47309.51483633811,-0.0013363381076487713,-0.033572253763041876,0.1363978175778439,-0.24613483088819793,0.24613483088819793,0.0013363381076487713,47309.51483633811,0.0
8,2.2,1.4999999944426037,47309.336500000005,47309.515677737494,-0.17917773748922627,-0.05484300728777372,0.1353924331254796,-0.4050670042759781,0.4050670042759781,0.17917773748922627,47309.515677737494,0.0
11,2.163,1.499999999630708,47309.408,47309.51761959678,-0.1096195967766107,-0.06571315696863975,0.12853175968018865,-0.5112600740248676,0.5112600740248676,0.1096195967766107,47309.51761959678,0.0
12,2.221,1.5000000008374863,47309.4265,47309.51976036235,-0.09326036235142965,-0.08205592313525914,0.1353924331254796,-0.6060598900620316,0.6060598900620316,0.09326036235142965,47309.51976036235,0.0
13,2.184,1.4999999999664688,47309.4245,47309.52180351092,-0.0973035109200282,-0.0917398702044415,0.1363978175778439,-0.6725904551374838,0.6725904551374838,0.0973035109200282,47309.52180351092,0.0
14,2.12530555555556,1.49999999338138,47309.461,47309.523577003536,-0.06257700353307882,-0.09154309898601948,0.1374032020302082,-0.6662370136461133,0.6662370136461133,0.06257700353307882,47309.523577003536,0.0
17,2.19601851851852,1.5000000049583508,47309.496,47309.5248255249,-0.028825524903368205,-0.06407693239048563,0.1375766630428004,-0.46575437267693554,0.46575437267693554,0.028825524903368205,47309.5248255249,0.0
18,2.116,1.4999999941970226,47309.370500000005,47309.525350582975,-0.1548505829705391,-0.04258074955578195,0.1377501240553926,-0.30911587084058967,0.30911587084058967,0.1548505829705391,47309.525350582975,0.0
19,2.19877777777778,1.4999999946604177,47309.427,47309.52570817479,-0.09870817478804383,-0.012275777091821915,0.13860745851809392,-0.08856505431285594,0.08856505431285594,0.09870817478804383,47309.52570817479,0.0
20,2.147,1.50000000448922,47309.526,47309.52556539714,0.00043460285814944655,0.010221419583508072,0.13946479298079525,0.07329032198768326,0.07329032198768326,0.00043460285814944655,47309.52556539714,0.0
22,2.17244444444444,1.4999999942945277,47309.5925,47309.52448223813,0.0680177618705784,0.04490356467673943,0.1429977733921894,0.3140158312366568,0.3140158312366568,0.0680177618705784,47309.52448223813,0.0
