sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,lowrank_component,sparse_component
0,1.83680072276455,1.4999999975602132,47286.644,47286.32940218632,0.31459781368175754,0.33689114262379005,0.24543601232673098,1.3726231103172895,1.3726231103172895,0.31459781368175754,47286.32940218632,0.0
1,1.83932689978794,1.5000000079919735,47286.7015,47286.331188886725,0.3703111132781487,0.3121795974802808,0.24108835780358398,1.2948762865381298,1.2948762865381298,0.3703111132781487,47286.331188886725,0.0
2,1.84211510855744,1.500000005843357,47286.646,47286.33235768965,0.31364231034967816,0.28750277248660233,0.23674070328043695,1.2144205390233802,1.2144205390233802,0.31364231034967816,47286.33235768965,0.0
3,1.84517362168159,1.5000000060192291,47286.693,47286.333702745134,0.35929725486494135,0.2721298367905547,0.2341466319428677,1.162219736122256,1.162219736122256,0.35929725486494135,47286.333702745134,0.0
4,1.84850982587772,1.4999999976288632,47286.6615,47286.33489277906,0.3266072209444246,0.25368160373747944,0.23155256060529839,1.0955681210103392,1.0955681210103392,0.3266072209444246,47286.33489277906,0.0
5,1.85213018474657,1.500000004165379,47286.525,47286.33637812824,0.18862187176273437,0.23247238319405975,0.23023384727821367,1.0097228793346837,1.0097228793346837,0.18862187176273437,47286.33637812824,0.0
6,1.85604021103172,1.5000000058075444,47286.478,47286.33855817748,0.13944182252453174,0.21238152858212642,0.228915133951129,0.9277740834184762,0.9277740834184762,0.13944182252453174,47286.33855817748,0.0
7,1.86024444017022,1.5000000010858625,47286.506,47286.34148071308,0.16451928691822104,0.1807713371858376,0.22055540330028353,0.8196187192916765,0.8196187192916765,0.16451928691822104,47286.34148071308,0.0
8,1.86474640549384,1.4999999950221612,47286.451,47286.34490426069,0.10609573931287741,0.15010467078375062,0.2121956726494381,0.7073879919866881,0.7073879919866881,0.10609573931287741,47286.34490426069,0.0
9,1.86954861868956,1.499999994470181,47286.4725,47286.34878517121,0.12371482879098039,0.10955132644772271,0.20352128620344592,0.5382794521955406,0.5382794521955406,0.12371482879098039,47286.34878517121,0.0
10,1.8746525541901,1.499999995212351,47286.5425,47286.35300657823,0.18949342177074868,0.08786957407412249,0.19484689975745373,0.4509672680627863,0.4509672680627863,0.18949342177074868,47286.35300657823,0.0
11,1.88005863554486,1.500000003306001,47286.3865,47286.35734941222,0.029150587783078663,0.06465949743303806,0.19418613917892605,0.33297689374966055,0.33297689374966055,0.029150587783078663,47286.35734941222,0.0
12,1.88576622732925,1.4999999937762916,47286.4455,47286.362202742755,0.08329725724615855,0.034182655211932596,0.1935253786003983,0.17663138271138482,0.17663138271138482,0.08329725724615855,47286.362202742755,0.0
13,1.89177363417316,1.5000000014286603,47286.329,47286.36737287808,-0.03837287807982648,0.011283245681422867,0.1904437250750583,0.05924713810851934,0.05924713810851934,0.03837287807982648,47286.36737287808,0.0
14,1.89807810241433,1.500000001777709,47286.3665,47286.373013899596,-0.0065138995996676385,-0.015575745355615962,0.18736207154971826,-0.08313179517489906,0.08313179517489906,0.0065138995996676385,47286.373013899596,0.0
15,1.90467582927672,1.5000000007194916,47286.3095,47286.37894886725,-0.06944886724522803,-0.06510846396203204,0.18118435392686585,-0.35934926251034205,0.35934926251034205,0.06944886724522803,47286.37894886725,0.0
16,1.91156197719631,1.500000000256784,47286.2755,47286.385272293075,-0.1097722930717282,-0.09219133072474506,0.17500663630401345,-0.526787627439422,0.526787627439422,0.1097722930717282,47286.385272293075,0.0
17,1.91873068494642,1.5000000036701024,47286.292,47286.39199894646,-0.09999894646171015,-0.12163197575217863,0.16678342536121163,-0.7292809551593863,0.7292809551593863,0.09999894646171015,47286.39199894646,0.0
18,1.92617508804253,1.499999997847871,47286.281,47286.399016090545,-0.11801609054236906,-0.1478645157832135,0.15856021441840978,-0.9325448778281012,0.9325448778281012,0.11801609054236906,47286.399016090545,0.0
19,1.93388734435637,1.500000002908073,47286.15,47286.40630104569,-0.2563010456869961,-0.1679309493410983,0.15733867038627394,-1.0673215232391364,1.0673215232391364,0.2563010456869961,47286.40630104569,0.0
20,1.9418586594838,1.5000000016550643,47286.1995,47286.414095213084,-0.21459521308133844,-0.18154179300715137,0.1561171263541381,-1.162856358214919,1.162856358214919,0.21459521308133844,47286.414095213084,0.0
21,1.9500793161868,1.5000000010189056,47286.2405,47286.422168548,-0.1816685480007436,-0.19133718782460266,0.14916228953798974,-1.282745045126647,1.282745045126647,0.1816685480007436,47286.422168548,0.0
22,1.95853871995827,1.499999999417939,47286.156,47286.43046573836,-0.27446573835914023,-0.20195653948515732,0.14220745272184138,-1.4201543985193625,1.4201543985193625,0.27446573835914023,47286.43046573836,0.0
23,1.96722543180353,1.500000005470052,47286.252,47286.43911180162,-0.187111801620631,-0.2051601129011639,0.1412730453055907,-1.4522240421545223,1.4522240421545223,0.187111801620631,47286.43911180162,0.0
24,1.97612721526295,1.5000000015306236,47286.256,47286.44794646024,-0.19194646023970563,-0.19236856011654405,0.14033863788934006,-1.3707455267467443,1.3707455267467443,0.19194646023970563,47286.44794646024,0.0
25,1.98523107920365,1.5000000049631306,47286.259,47286.45693084643,-0.19793084642878966,-0.18997254096110636,0.13875030318959675,-1.369168474547522,1.369168474547522,0.19793084642878966,47286.45693084643,0.0
26,1.9945233260861,1.5000000025776197,47286.2705,47286.466073111405,-0.19557311140670208,-0.1821685481336317,0.13716196848985346,-1.3281272508647877,1.3281272508647877,0.19557311140670208,47286.466073111405,0.0
27,2.00398960686517,1.4999999964733204,47286.3285,47286.47534825129,-0.14684825128642842,-0.16626302362419665,0.12535442948243494,-1.3263434272778845,1.3263434272778845,0.14684825128642842,47286.47534825129,0.0
28,2.01361498291475,1.499999997549872,47286.3435,47286.48467707063,-0.1411770706254174,-0.16482414996345243,0.11354689047501647,-1.45159545341947,1.45159545341947,0.1411770706254174,47286.48467707063,0.0
29,2.02338397828183,1.500000001453828,47286.301,47286.49403104068,-0.19303104068239918,-0.1611666588537951,0.11073099322059062,-1.455479212877013,1.455479212877013,0.19303104068239918,47286.49403104068,0.0
30,2.03328064021703,1.4999999934722548,47286.392,47286.50343261255,-0.1114326125534717,-0.14038582703101887,0.10791509596616475,-1.3008914626275723,1.3008914626275723,0.1114326125534717,47286.50343261255,0.0
31,2.04328860451123,1.4999999970166102,47286.3815,47286.51281601778,-0.13131601777422475,-0.12672542377307158,0.09842460429496762,-1.2875380569810526,1.2875380569810526,0.13131601777422475,47286.51281601778,0.0
32,2.05339116071936,1.500000003067839,47286.348,47286.52216193867,-0.17416193867393304,-0.11916303200592261,0.08893411262377048,-1.3399024119128895,1.3399024119128895,0.17416193867393304,47286.52216193867,0.0
33,2.06357131856939,1.5000000034879928,47286.3725,47286.53152904025,-0.15902904025278986,-0.10612541781221,0.08295954031427935,-1.2792430793392817,1.2792430793392817,0.15902904025278986,47286.53152904025,0.0
34,2.07381187054079,1.4999999955991952,47286.53,47286.54090336002,-0.010903360023803543,-0.08715607036073278,0.07698496800478823,-1.1321180305655507,1.1321180305655507,0.010903360023803543,47286.54090336002,0.0
35,2.08409545397035,1.4999999929417844,47286.4775,47286.550129482086,-0.07262948208517628,-0.08601333679042808,0.08295954031427935,-1.0368106725830435,1.0368106725830435,0.07262948208517628,47286.550129482086,0.0
36,2.09440462007866,1.5000000015896715,47286.480500000005,47286.55928672539,-0.07878672538208775,-0.0724724019738561,0.08893411262377048,-0.8148999280000185,0.8148999280000185,0.07878672538208775,47286.55928672539,0.0
37,2.10472190549218,1.499999999765632,47286.5445,47286.568338542886,-0.02383854288200382,-0.0599106309447153,0.09456123629937452,-0.633564378907254,0.633564378907254,0.02383854288200382,47286.568338542886,0.0
38,2.11502989727512,1.4999999971150886,47286.55499999999,47286.57730691361,-0.022306913619104307,-0.046924395063090034,0.10018835997497856,-0.46836174456602664,0.46836174456602664,0.022306913619104307,47286.57730691361,0.0
39,2.12531130720269,1.5000000005937573,47286.485,47286.58614801042,-0.1011480104207294,-0.04594636787320875,0.10405172797057165,-0.4415723676035779,0.4415723676035779,0.1011480104207294,47286.58614801042,0.0
40,2.13554904137121,1.5000000012002606,47286.5855,47286.594947604426,-0.009447604425076861,-0.03336897393617417,0.10791509596616475,-0.3092150698419111,0.3092150698419111,0.009447604425076861,47286.594947604426,0.0
41,2.14572626231709,1.500000001873593,47286.5425,47286.603605999415,-0.061105999411665834,-0.020010870525665168,0.11073099322059062,-0.1807160754514402,0.1807160754514402,0.061105999411665834,47286.603605999415,0.0
42,2.15582646192954,1.5000000007272922,47286.57,47286.61215291732,-0.04215291731816251,-0.008751122359373968,0.11354689047501647,-0.07707055933248531,0.07707055933248531,0.04215291731816251,47286.61215291732,0.0
43,2.16583352274068,1.5000000034442909,47286.6185,47286.62060111531,-0.002101115314872004,-0.006075391677667439,0.11904474729002203,-0.05103452118610747,0.05103452118610747,0.002101115314872004,47286.62060111531,0.0
44,2.17573177799026,1.5000000077593518,47286.6695,47286.628932936655,0.04056706334813498,0.014184450108991263,0.12454260410502757,0.11389235202621446,0.11389235202621446,0.04056706334813498,47286.628932936655,0.0
45,2.18550607256275,1.49999999919985,47286.6785,47286.63706379469,0.04143620531249326,0.02743564244317693,0.12662496381422533,0.21666851161693873,0.21666851161693873,0.04143620531249326,47286.63706379469,0.0
46,2.19514182377699,1.5000000018286548,47286.7225,47286.64500080939,0.07749919061461696,0.04191222679300052,0.1287073235234231,0.3256397976869827,0.3256397976869827,0.07749919061461696,47286.64500080939,0.0
47,2.20462507539078,1.4999999955617551,47286.6545,47286.65272533748,0.001774662516254466,0.055234551220362645,0.13293464600663826,0.41550154816378293,0.41550154816378293,0.001774662516254466,47286.65272533748,0.0
48,2.2139425528245,1.5000000012567247,47286.7415,47286.66030943434,0.08119056565919891,0.06719506566069969,0.13716196848985346,0.4898957517197665,0.4898957517197665,0.08119056565919891,47286.66030943434,0.0
49,2.22308171981679,1.4999999970094642,47286.7775,47286.667686873414,0.10981312658259412,0.07758503855843123,0.1372567283520796,0.5652549021816731,0.5652549021816731,0.10981312658259412,47286.667686873414,0.0
50,2.23203082788861,1.5000000016085828,47286.744000000006,47286.67481674027,0.06918325973674655,0.07624520362716997,0.13735148821430582,0.5551101383641845,0.5551101383641845,0.06918325973674655,47286.67481674027,0.0
51,2.24077895919114,1.4999999944073246,47286.7595,47286.68175199747,0.07774800252809655,0.07795521956642107,0.13735148821430582,0.5675600649101789,0.5675600649101789,0.07774800252809655,47286.68175199747,0.0
52,2.24931607107559,1.5000000033277356,47286.794,47286.68845648535,0.10554351464816136,0.09166366567822276,0.13735148821430582,0.6673656534045151,0.6673656534045151,0.10554351464816136,47286.68845648535,0.0
53,2.25763303181081,1.5000000046572803,47286.829,47286.69492318057,0.13407681942771887,0.08449803833597495,0.13735148821430582,0.6151956519330533,0.6151956519330533,0.13407681942771887,47286.69492318057,0.0
54,2.26572165499923,1.4999999979773044,47286.730500000005,47286.701122309074,0.029377690931141842,0.0859059920945179,0.13735148821430582,0.6254463873043814,0.6254463873043814,0.029377690931141842,47286.701122309074,0.0
55,2.27357473222541,1.500000004319056,47286.8,47286.707110665935,0.09288933406787692,0.07728448669109235,0.13735148821430582,0.5626767332182631,0.5626767332182631,0.09288933406787692,47286.707110665935,0.0
56,2.28118605774227,1.5000000030650484,47286.838,47286.71284932248,0.12515067752246978,0.08697218514619938,0.13735148821430582,0.6332089027713994,0.6332089027713994,0.12515067752246978,47286.71284932248,0.0
57,2.2885504507689,1.5000000024973754,47286.735,47286.71830008042,0.016699919578968547,0.08192874058052742,0.13735148821430582,0.5964896459854604,0.5964896459854604,0.016699919578968547,47286.71830008042,0.0
58,2.29566377482901,1.4999999914421265,47286.846000000005,47286.723515289596,0.12248471040948061,0.07838825199643099,0.13735148821430582,0.5707127968946643,0.5707127968946643,0.12248471040948061,47286.723515289596,0.0
59,2.30252294757629,1.4999999922547125,47286.72,47286.728410288895,-0.008410288894083351,0.09136258501449548,0.13735148821430582,0.6651736082534826,0.6651736082534826,0.008410288894083351,47286.728410288895,0.0
60,2.30912594849016,1.4999999932119754,47286.898,47286.73306271138,0.16493728862405987,0.08982102613339925,0.13735148821430582,0.6539501486380251,0.6539501486380251,0.16493728862405987,47286.73306271138,0.0
61,2.31547182345927,1.500000003281803,47286.7975,47286.73734748644,0.06015251355711371,0.08467138509796415,0.14033863788934006,0.6033362327823739,0.6033362327823739,0.06015251355711371,47286.73734748644,0.0
62,2.32156068512698,1.4999999960670345,47286.8435,47286.74128757783,0.10221242217085091,0.09604616148216236,0.14220745272184138,0.6753947113449056,0.6753947113449056,0.10221242217085091,47286.74128757783,0.0
63,2.32739370617833,1.5000000021596356,47286.891,47286.74485331191,0.14614668809372233,0.09642105563074842,0.1561171263541381,0.6176199747106903,0.6176199747106903,0.14614668809372233,47286.74485331191,0.0
64,2.33297311346936,1.5000000016173645,47286.827000000005,47286.74798469587,0.07901530413801083,0.11704460465827854,0.17488935127053895,0.6692494643497219,0.6692494643497219,0.07901530413801083,47286.74798469587,0.0
65,2.33830217126253,1.500000004438221,47286.8295,47286.750696091796,0.07880390820355387,0.11634756892534723,0.17500663630401345,0.6648180399469744,0.6648180399469744,0.07880390820355387,47286.750696091796,0.0
66,2.34338516317801,1.4999999918200757,47286.872,47286.752927092966,0.11907290703675244,0.12030626237376257,0.1869095401657464,0.6436603624784384,0.6436603624784384,0.11907290703675244,47286.752927092966,0.0
67,2.34822736923139,1.500000006693083,47286.8805,47286.75464124225,0.12585875774675515,0.11573334515479575,0.1869095401657464,0.6191944244909409,0.6191944244909409,0.12585875774675515,47286.75464124225,0.0
68,2.35283503308426,1.50000000584117,47286.933000000005,47286.75579834765,0.17720165235368768,0.10944386893243063,0.1869095401657464,0.5855445839488916,0.5855445839488916,0.17720165235368768,47286.75579834765,0.0
69,2.35721533130583,1.4999999978047485,47286.915,47286.75633603297,0.15866396702767815,0.11814323077285532,0.1869095401657464,0.632087750406368,0.632087750406368,0.15866396702767815,47286.75633603297,0.0
70,2.36137633942256,1.5000000041668888,47286.852,47286.756219245406,0.09578075459285174,0.1214370768890755,0.1869095401657464,0.6497104255961913,0.6497104255961913,0.09578075459285174,47286.756219245406,0.0
71,2.36532699101845,1.499999998417683,47286.8165,47286.7554438328,0.0610561672001495,0.11809354931594701,0.1869095401657464,0.6318219455851467,0.6318219455851467,0.0610561672001495,47286.7554438328,0.0
72,2.36907703037079,1.499999998864278,47286.8435,47286.75395859791,0.08954140209243633,0.12199895015348577,0.1869095401657464,0.6527165496490995,0.6527165496490995,0.08954140209243633,47286.75395859791,0.0
