sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,lowrank_component,sparse_component
0,4.537,1.4999999996954283,47348.8995,47349.09126217599,-0.19176217599306256,-0.12861421848501778,0.13923539231433385,-0.9237178589956638,0.9237178589956638,0.19176217599306256,47349.09126217599,0.0
2,4.531,1.4999999943654598,47349.043,47349.149979329726,-0.10697932972834678,-0.09967419354264469,0.1422036132361216,-0.700925885597161,0.700925885597161,0.10697932972834678,47349.149979329726,0.0
3,4.553,1.5000000069128527,47349.0195,47349.200905775266,-0.18140577526355628,-0.08064165683650312,0.14517183415790932,-0.5554910654968092,0.5554910654968092,0.18140577526355628,47349.200905775266,0.0
5,4.522,1.4999999998191085,47349.127,47349.25555513972,-0.12855513972317567,-0.0641787960057627,0.15078308331071757,-0.4256365806866407,0.4256365806866407,0.12855513972317567,47349.25555513972,0.0
6,4.5,1.4999999932330783,47349.2775,47349.31186867171,-0.034368671716947574,-0.05450903519845775,0.15639433246352583,-0.34853587300658934,0.34853587300658934,0.034368671716947574,47349.31186867171,0.0
8,4.494,1.4999999975077198,47349.413,47349.36797406883,0.04502593116922071,-0.02308559906345585,0.15078308331071757,-0.15310470217592997,0.15310470217592997,0.04502593116922071,47349.36797406883,0.0
9,4.454,1.5000000012807708,47349.4565,47349.4229464366,0.03355356340034632,0.0003938012992471664,0.14517183415790932,0.002712656360178054,0.002712656360178054,0.03355356340034632,47349.4229464366,0.0
10,4.479,1.499999992904694,47349.5285,47349.47743877019,0.05106122980942018,0.022282950791122857,0.1422036132361216,0.1566975007458017,0.1566975007458017,0.05106122980942018,47349.47743877019,0.0
11,4.448,1.500000000768456,47349.555,47349.53215094874,0.022849051259981934,0.039207446673471064,0.13923539231433385,0.2815910956386538,0.2815910956386538,0.022849051259981934,47349.53215094874,0.0
13,4.426,1.4999999951940428,47349.68,47349.58895125078,0.0910487492219545,0.048512966827224266,0.1422036132361216,0.3411514357702785,0.3411514357702785,0.0910487492219545,47349.58895125078,0.0
15,4.433,1.49999999238988,47349.751,47349.64666472646,0.10433527353598038,0.06265027106645801,0.14517183415790932,0.4315594097840684,0.4315594097840684,0.10433527353598038,47349.64666472646,0.0
16,4.386,1.5000000021277395,47349.721,47349.705403429834,0.015596570163324941,0.06924715694266423,0.14533879436034403,0.47645336021556023,0.47645336021556023,0.015596570163324941,47349.705403429834,0.0
17,4.402,1.5000000028584122,47349.78999999999,47349.766234676776,0.023765323217958212,0.07488548118433552,0.14550575456277873,0.5146564918298544,0.5146564918298544,0.023765323217958212,47349.766234676776,0.0
