candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,620,1221,37,2.372,2.086,884,2.153,29.625004049002364
2,9234,9981,31,4.17983333333333,3.72611111111111,9466,3.74275,26.54450275561542
