candidate_id,start_index,end_index,num_points,axis_start,axis_end,peak_sample_index,peak_axis,peak_score
1,3523,3534,8,2.23673611111111,2.27294444444444,3527,2.2350625,24.710639866291565
2,4353,4553,75,2.15420833333333,1.8215,4484,1.9845,32.40498209118515
3,4683,4895,38,2.04166666666667,2.12,4748,2.17919444444445,29.35176579710459
