sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,2.147,1.4999999974071518,47293.505000000005,3.3826666725141767,0.0,False
2,2.10522106481482,1.4999999933984844,47293.552500000005,3.2993333478540827,0.0,False
3,2.06675,1.5000000025936977,47293.549,3.31333332760492,0.0,False
4,2.12611053240741,1.4999999973188871,47293.4335,3.374000006031725,0.0,False
5,2.04583333333333,1.50000000051171,47293.577,3.3359999988625004,0.0,False
6,2.1005,1.4999999958225436,47293.526,3.377333342738371,0.0,False
7,2.121,1.5000000012907715,47293.5015,3.383333330419986,0.0,False
8,2.10866666666667,1.4999999948589218,47293.4855,3.2326666777475808,0.0,False
9,2.09308333333333,1.5000000005383851,47293.4855,3.281999998823681,0.0,False
10,2.11,1.4999999987241974,47293.627,3.434666669589213,0.0,False
11,2.18016666666667,1.5000000052986395,47293.663,3.138666655578704,0.0,False
12,2.07782793209877,1.4999999993745328,47293.574,3.254666668022317,0.0,False
13,2.153,1.499999999293019,47293.608,3.253333334869801,0.0,False
15,2.163,1.4999999993394777,47293.748,3.2466666680932263,0.0,False
16,2.10604094328704,1.5000000034225194,47293.8695,3.2206666593218625,0.0,False
17,2.15333333333333,1.4999999947107354,47293.7505,3.2526666781366864,0.0,False
18,2.09043287037037,1.5000000043273949,47293.8665,3.1939999907886776,0.0,False
19,2.12968800636574,1.4999999996559057,47293.809,3.225333334075464,0.0,False
20,2.18933641975309,1.4999999996498803,47293.846000000005,3.2893333341018445,0.0,False
21,2.178,1.50000000357319,47293.9045,3.164666659125197,0.0,False
22,2.11252777777778,1.50000000357319,47293.8775,3.1739999924381985,0.0,False
23,2.126,1.5000000057109333,47293.935,3.299999987438857,0.0,False
25,2.05872222222222,1.4999999955113807,47294.0885,3.154000009437915,0.0,False
27,2.079,1.5000000052496885,47294.0965,3.029999989394465,0.0,False
28,2.13344444444444,1.5000000006722056,47294.152,3.1906666652368494,0.0,False
29,2.07477777777778,1.4999999937553492,47294.0665,3.240666680160837,0.0,False
31,2.13731944444444,1.4999999964204245,47294.1885,3.247333341087024,0.0,False
32,2.058,1.499999996618074,47294.1995,3.115333340358886,0.0,False
33,2.08636805555556,1.4999999972215112,47294.191,3.298666672779511,0.0,False
34,2.14405092592593,1.499999998834343,47294.1335,3.228666669176183,0.0,False
35,2.116,1.4999999969975553,47294.1795,3.1126666728981984,0.0,False
36,2.07133333333333,1.499999992349546,47294.258,3.1373333493335576,0.0,False
37,2.14161111111111,1.4999999951933902,47294.2655,3.144666676746251,0.0,False
38,2.0545,1.5000000028533522,47294.32,3.1706666606312783,0.0,False
40,2.094,1.5000000000641658,47294.294,3.210666666528586,0.0,False
41,2.07307407407407,1.499999996290575,47294.316000000006,3.1906666745570647,0.0,False
42,2.08258333333333,1.499999993779858,47294.2505,3.14733334638306,0.0,False
43,2.086,1.500000001254678,47294.316000000006,3.286666663917722,0.0,False
44,2.10702777777778,1.4999999998414375,47294.329,3.2893333336817805,0.0,False
45,2.0795,1.5000000027667486,47294.312000000005,3.235999994030774,0.0,False
46,2.15916666666667,1.500000007677576,47294.322,3.281333316542167,0.0,False
47,2.09166666666667,1.4999999972786529,47294.3975,3.224666672516648,0.0,False
48,2.13366666666667,1.5000000022950524,47294.3925,3.2299999950587632,0.0,False
49,2.076,1.4999999993193338,47294.291,3.172000001440469,0.0,False
50,2.05004166666667,1.5000000002865006,47294.331,3.217333332719442,0.0,False
51,2.07516666666667,1.5000000009431098,47294.422,3.2493333312877866,0.0,False
52,2.0845,1.5000000002369762,47294.318,3.317333332805988,0.0,False
53,2.11339583333333,1.4999999989772004,47294.3735,3.2286666688686907,0.0,False
55,2.11266666666667,1.4999999945082363,47294.296,3.293333345392357,0.0,False
56,2.05993229166667,1.5000000020022086,47294.449,3.1866666624123097,0.0,False
58,2.042,1.4999999931089882,47294.3245,3.220666681461309,0.0,False
61,2.11975,1.5000000038211578,47294.3625,3.068666658846439,0.0,False
62,2.10325,1.499999997468437,47294.386,3.108000005243148,0.0,False
63,2.064,1.500000001268599,47294.3155,3.231333330601537,0.0,False
64,2.0883125,1.499999994083441,47294.245,3.165333345818316,0.0,False
65,2.07,1.500000003180484,47294.3325,3.1099999934063782,0.0,False
66,2.124,1.5000000012732375,47294.325,3.1573333306514084,0.0,False
67,2.09925,1.5000000045428017,47294.3355,3.228666656889043,0.0,False
68,2.095,1.500000004085497,47294.3795,3.037999991725972,0.0,False
69,2.138,1.5000000004616287,47294.334,3.2159999990106174,0.0,False
