sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,2.5346290549692,1.499999992103119,47410.8115,-2.530000013323092,0.0,False
1,2.54157117515107,1.4999999918426712,47410.835,-2.4893333468687007,0.0,False
2,2.548356527439,1.500000002114996,47410.9355,-2.424666663249523,0.0,False
3,2.55499525759943,1.4999999991870658,47411.021,-2.493333334688103,0.0,False
4,2.5614976780643,1.5000000040417796,47410.944,-2.5266666598590954,0.0,False
5,2.56787423036074,1.4999999975296177,47410.977,-2.489333337430897,0.0,False
6,2.57413545304464,1.5000000059145742,47411.073,-2.539999989987953,0.0,False
7,2.58029194859952,1.5000000021330409,47411.1285,-2.512666663093741,0.0,False
8,2.58635435112262,1.4999999908933697,47411.143,-2.565333348911304,0.0,False
9,2.59233330050981,1.500000006332756,47411.144,-2.533333322639953,0.0,False
10,2.59823941218277,1.50000000745425,47411.215500000006,-2.5926666537843115,0.0,False
11,2.60408324219868,1.4999999956679333,47411.23,-2.4880000071830097,0.0,False
12,2.6098752532511,1.5000000003356824,47411.2765,-2.5126666661045167,0.0,False
13,2.61562578477437,1.4999999993934348,47411.3825,-2.578000001041397,0.0,False
14,2.62134503020301,1.499999995720627,47411.3345,-2.5473333406030267,0.0,False
15,2.62704301014339,1.499999997740903,47411.4525,-2.642000003981273,0.0,False
16,2.63272955180913,1.4999999986074963,47411.484500000006,-2.567333335718272,0.0,False
17,2.63841426216113,1.500000001119054,47411.5135,-2.509999998127061,0.0,False
18,2.64410650830933,1.499999997045863,47411.6445,-2.574000005067397,0.0,False
19,2.64981539191899,1.5000000022676252,47411.6425,-2.568666662785347,0.0,False
20,2.65554973227615,1.4999999986626056,47411.673,-2.572000002293302,0.0,False
21,2.66131804740286,1.5000000049350657,47411.685,-2.607999991422166,0.0,False
22,2.6671285309188,1.500000007585317,47411.813,-2.5666666536863763,0.0,False
23,2.67298903941764,1.500000003797444,47411.7415,-2.544666660226338,0.0,False
24,2.67890707358973,1.4999999979969492,47411.769,-2.6013333368083105,0.0,False
25,2.68488976991202,1.5000000015474804,47411.90700000001,-2.5666666640177858,0.0,False
26,2.69094388419415,1.500000001864627,47411.9585,-2.4899999969051074,0.0,False
27,2.69707578773439,1.4999999984322911,47411.927,-2.5093333359578374,0.0,False
28,2.70329146234531,1.4999999941514728,47411.949,-2.6226666768883784,0.0,False
29,2.70959649211385,1.4999999918310272,47411.9925,-2.7193333481413764,0.0,False
30,2.71599606498909,1.5000000033884302,47412.0625,-2.489999994375594,0.0,False
31,2.72249496313979,1.50000000561401,47412.056,-2.709333323197025,0.0,False
32,2.72909756712553,1.500000000489634,47412.176,-2.635999999138153,0.0,False
33,2.73580784933321,1.499999999697027,47412.066,-2.5453333338469792,0.0,False
34,2.74262937796558,1.49999999707481,47412.1605,-2.5540000049794984,0.0,False
35,2.74956532214889,1.5000000002912797,47412.226,-2.697333332810945,0.0,False
36,2.75661845306553,1.499999995429586,47412.306,-2.6080000079490264,0.0,False
37,2.76379115604728,1.49999999962219,47412.235,-2.54666666730791,0.0,False
38,2.77108543017926,1.499999994414117,47412.311,-2.6480000098619936,0.0,False
39,2.77850289742007,1.50000000500549,47412.3295,-2.695333324342439,0.0,False
40,2.78604481056863,1.500000001781936,47412.29,-2.537333330316994,0.0,False
41,2.7937120573722,1.5000000035838983,47412.459,-2.5146666606614483,0.0,False
42,2.80150517196964,1.4999999958599814,47412.5135,-2.598000007168649,0.0,False
43,2.80942434015879,1.4999999987850388,47412.641,-2.590666668768959,0.0,False
44,2.81746941619576,1.499999999914265,47412.624,-2.4493333334775587,0.0,False
45,2.82563993485717,1.5000000035477807,47412.6235,-2.523333327367506,0.0,False
46,2.83393512691135,1.5000000019196211,47412.7165,-2.513999996783142,0.0,False
47,2.84235392379694,1.4999999940925954,47412.815,-2.5626666767622046,0.0,False
48,2.85089497625255,1.500000005747972,47412.867,-2.5786666567867385,0.0,False
49,2.85955666983633,1.4999999973178164,47412.82,-2.5613333379161047,0.0,False
50,2.86833714081937,1.4999999996110174,47412.949,-2.614666667348665,0.0,False
51,2.87723428459429,1.5000000018110673,47412.995,-2.533333330271732,0.0,False
52,2.8862457733664,1.4999999952757697,47413.1365,-2.567333341415857,0.0,False
53,2.89536906993834,1.5000000074506263,47413.0585,-2.5739999872176744,0.0,False
54,2.9046014392431,1.4999999984097696,47413.2325,-2.602000002757472,0.0,False
55,2.91393995726416,1.5000000024883315,47413.2065,-2.659333328922729,0.0,False
56,2.92338152427828,1.500000002052516,47413.2745,-2.684666662994361,0.0,False
57,2.93292287703341,1.500000001642143,47413.33,-2.5426666638820428,0.0,False
58,2.94256060610881,1.4999999928271404,47413.359,-2.6280000125686738,0.0,False
59,2.95229117295715,1.499999995806479,47413.349,-2.502666673663867,0.0,False
