sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,2.55502361158243,1.499999998388396,47452.3505,-2.407333335922728,0.0,False
1,2.57239118556952,1.50000000410392,47452.428,-2.374666660173275,0.0,False
2,2.59004440944029,1.5000000086135667,47452.424,-2.3839999863107924,0.0,False
3,2.60796200015511,1.5000000084088374,47452.46,-2.383999986636175,0.0,False
4,2.6261216365571,1.5000000065129675,47452.53200000001,-2.238666656946541,0.0,False
5,2.64449998178813,1.4999999962170334,47452.579,-2.3320000058809804,0.0,False
6,2.66307271283295,1.4999999959598058,47452.6155,-2.312666672893964,0.0,False
7,2.68181457038254,1.4999999958095775,47452.5715,-2.4193333400925625,0.0,False
8,2.70069941910167,1.5000000009219694,47452.715,-2.491999998471522,0.0,False
9,2.71970031282111,1.4999999951558671,47452.7515,-2.420666674484836,0.0,False
10,2.73878957004299,1.4999999959304509,47452.8255,-2.308666672932405,0.0,False
11,2.75793884602045,1.499999990787362,47452.859,-2.409333348126958,0.0,False
12,2.7771191973734,1.5000000039257773,47452.829,-2.402666660378017,0.0,False
13,2.79630114123405,1.5000000018837605,47452.9645,-2.50199999685587,0.0,False
14,2.81545471239462,1.500000002300138,47452.949,-2.4159999962926832,0.0,False
15,2.83454951909167,1.5000000017609032,47452.98299999999,-2.5239999970370257,0.0,False
16,2.85355481499356,1.5000000006928194,47453.077000000005,-2.3973333322245405,0.0,False
17,2.8724395744227,1.4999999943119564,47453.0505,-2.363333342293998,0.0,False
18,2.89117257285655,1.4999999993264843,47453.135,-2.37600000106584,0.0,False
19,2.90972248006531,1.500000000694682,47453.286,-2.4466666655323994,0.0,False
20,2.92805795345104,1.4999999979116103,47453.1505,-2.5086666701587226,0.0,False
21,2.94614772025178,1.5000000085483836,47453.2635,-2.553999985443827,0.0,False
22,2.96396065355801,1.4999999947501037,47453.1895,-2.479333342009044,0.0,False
23,2.98146584012986,1.4999999953038905,47453.438,-2.4506666743387173,0.0,False
24,2.9986326447283,1.5000000011084167,47453.24800000001,-2.4759999981703347,0.0,False
25,3.01543077478259,1.500000005720148,47453.3945,-2.631333323299,0.0,False
26,3.03183035894324,1.5000000024022362,47453.441,-2.4626666627248244,0.0,False
27,3.04780203840643,1.4999999957957544,47453.3855,-2.444666673514656,0.0,False
28,3.06331706452893,1.4999999993057824,47453.393,-2.424000001125775,0.0,False
29,3.07834738766004,1.5000000017087654,47453.4285,-2.496666663824268,0.0,False
