sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,1.667,1.5000000028937377,47277.026,3.182666660525208,0.0,False
1,1.734,1.499999998486632,47276.9985,3.271333336633316,0.0,False
2,1.719,1.5000000022756854,47277.0695,3.1473333285569263,0.0,False
3,1.778,1.500000001834769,47277.176,3.3373333292471403,0.0,False
4,1.68629166666667,1.4999999969377846,47277.194,3.270666673340592,0.0,False
5,1.76708333333333,1.499999996794967,47277.2415,3.1780000067902794,0.0,False
6,1.756,1.5000000009591568,47277.3265,3.287333331234043,0.0,False
7,1.742,1.5000000005521694,47277.318,3.262666665465792,0.0,False
8,1.7095,1.4999999981367025,47277.359,3.446666670951797,0.0,False
9,1.688,1.4999999996017277,47277.466,3.2386666675266973,0.0,False
10,1.752125,1.5000000041657986,47277.469,3.231999991022851,0.0,False
11,1.704,1.4999999956453482,47277.524,3.376000009799861,0.0,False
12,1.7075,1.5000000025898637,47277.4755,3.293999994316773,0.0,False
13,1.72283333333333,1.4999999917194276,47277.509000000005,3.326666685029778,0.0,False
15,1.694,1.4999999928339038,47277.51,3.3346666825979665,0.0,False
16,1.72383333333333,1.499999999978586,47277.552500000005,3.248666666712773,0.0,False
17,1.679,1.4999999979798435,47277.553,3.31333333779641,0.0,False
18,1.762,1.49999999801656,47277.571500000005,3.336666671076973,0.0,False
21,1.7175,1.500000001831111,47277.4145,3.3059999959659385,0.0,False
23,1.64675,1.5000000020029494,47277.4915,3.341999995536769,0.0,False
24,1.7135,1.4999999961858084,47277.336,3.2586666749521265,0.0,False
25,1.75040046296296,1.500000005727794,47277.4225,3.343333320566329,0.0,False
26,1.66188425925926,1.500000002857021,47277.368,3.346666660290201,0.0,False
27,1.7169375,1.5000000050481888,47277.375,3.209333322531444,0.0,False
28,1.66541666666667,1.4999999960452082,47277.3985,3.239333341876604,0.0,False
30,1.73275,1.500000002579726,47277.283500000005,3.3219999942868834,0.0,False
31,1.673,1.4999999927693832,47277.297000000006,3.28933334919001,0.0,False
32,1.65769444444444,1.499999994905888,47277.3405,3.2780000111331864,0.0,False
34,1.75903240740741,1.499999998774442,47277.311,3.1800000026009,0.0,False
36,1.72675810185185,1.5000000014626549,47277.331,3.16666666357884,0.0,False
37,1.67241666666667,1.500000000777091,47277.4195,3.348666664927702,0.0,False
38,1.74275,1.500000007277308,47277.477,3.186666651205654,0.0,False
39,1.747,1.499999996003603,47277.5225,3.262000008688425,0.0,False
42,1.72166666666667,1.4999999929318777,47277.5225,3.315333348954213,0.0,False
43,1.69825,1.500000003508036,47277.6345,3.2526666590602287,0.0,False
44,1.67225,1.5000000023953264,47277.723,3.2919999947443377,0.0,False
45,1.73175694444444,1.499999997920362,47277.873,3.32133333794052,0.0,False
46,1.75247222222222,1.4999999962332142,47277.8885,3.3046666749619,0.0,False
48,1.67425,1.500000002440182,47278.114,3.275999994673514,0.0,False
50,1.749,1.4999999996017002,47278.2965,3.2713333342014765,0.0,False
54,1.70883333333333,1.4999999930056302,47278.490000000005,3.218666681675922,0.0,False
55,1.689875,1.500000001468499,47278.5935,3.2486666634859525,0.0,False
56,1.74128125,1.5000000066182932,47278.658,3.347999985230957,0.0,False
57,1.72545833333333,1.500000002702608,47278.6585,3.3006666607203483,0.0,False
59,1.71996875,1.5000000038139134,47278.776,3.2573333250502774,0.0,False
60,1.723,1.50000000063325,47278.783,3.1679999986628475,0.0,False
61,1.70946875,1.4999999937876602,47278.783500000005,3.168666679792722,0.0,False
62,1.771,1.5000000008977603,47278.776,3.209333331411516,0.0,False
63,1.676,1.5000000025379634,47278.767,3.2173333278903047,0.0,False
64,1.72355555555556,1.4999999971444888,47278.866,3.3320000063427706,0.0,False
65,1.72458333333333,1.5000000041815322,47278.7415,3.267333324228558,0.0,False
66,1.77975,1.4999999946335938,47278.8955,3.2993333451373914,0.0,False
67,1.72770833333333,1.4999999971686138,47278.802,3.378666673048592,0.0,False
68,1.73964583333333,1.500000002420395,47278.795,3.303999994667551,0.0,False
69,1.70354166666667,1.500000000603223,47278.8055,3.324666665330316,0.0,False
72,1.7515,1.4999999976939618,47278.5065,3.418000005254964,0.0,False
73,1.74116666666667,1.4999999983064367,47278.476,3.4400000038813827,0.0,False
74,1.6975,1.5000000085156917,47278.4235,3.3859999807807,0.0,False
76,1.70525,1.4999999983064367,47278.414,3.312000003739892,0.0,False
79,1.6845,1.4999999983064367,47279.8905,3.359333337129034,0.0,False
80,1.78966666666667,1.4999999987704935,47279.859500000006,3.324666669392459,0.0,False
81,1.74233333333333,1.4999999971478373,47279.9405,3.291333339590332,0.0,False
82,1.73508333333333,1.4999999987704935,47280.0295,3.199333335955113,0.0,False
83,1.75633333333333,1.5000000085156917,47280.059,3.3639999809035395,0.0,False
84,1.77727777777778,1.4999999983064367,47280.1635,3.171333336912428,0.0,False
85,1.725,1.4999999987704935,47280.3105,3.3526666694114127,0.0,False
86,1.741,1.4999999983064367,47280.192,3.3800000038159688,0.0,False
87,1.70901388888889,1.5000000085156917,47280.2625,3.329999981096911,0.0,False
88,1.73033333333333,1.4999999987704935,47280.3235,3.2633333360109087,0.0,False
89,1.70158333333333,1.4999999983064367,47280.252,3.324000003755885,0.0,False
90,1.72183333333333,1.4999999976939618,47280.37,3.2080000049305664,0.0,False
91,1.68275,1.4999999983064367,47280.515,3.308000003734561,0.0,False
92,1.74488888888889,1.500000008433624,47280.401,3.361333314435373,0.0,False
93,1.71787152777778,1.4999999976939618,47280.5135,3.266000005024273,0.0,False
95,1.72775,1.4999999987704935,47280.5475,3.3566666694203566,0.0,False
99,1.7215625,1.4999999983064367,47280.586,3.2946666703883083,0.0,False
104,1.74677777777778,1.4999999983064367,47280.677,3.305333337069191,0.0,False
105,1.73296875,1.5000000085156917,47280.6485,3.273999981413123,0.0,False
106,1.642,1.4999999976118945,47280.8305,3.1953333384190934,0.0,False
107,1.70416666666667,1.4999999983064367,47280.8195,3.130000003533708,0.0,False
109,1.7115,1.4999999983064367,47280.7895,3.1500000035555127,0.0,False
111,1.68825,1.4999999987704935,47280.7205,3.2726666693489435,0.0,False
113,1.68858333333333,1.4999999987704935,47280.8,3.202666669289432,0.0,False
115,1.67566666666667,1.4999999987704935,47280.893,3.181333335943968,0.0,False
116,1.67138888888889,1.4999999976939618,47280.7705,3.334000005128116,0.0,False
118,1.743,1.4999999987704935,47280.9575,3.243333335990441,0.0,False
119,1.68033333333333,1.5000000079032167,47280.889,3.287999982676615,0.0,False
120,1.66058333333333,1.4999999987704935,47281.461,3.1506666692507674,0.0,False
121,1.7165,1.4999999987704935,47281.4405,3.266000002675454,0.0,False
123,1.63166666666667,1.5000000085156917,47281.3265,3.2699999814350167,0.0,False
124,1.657,1.4999999987704935,47281.236,3.212000002632317,0.0,False
125,1.6875,1.4999999976939618,47281.399000000005,3.1426666714980342,0.0,False
126,1.714,1.4999999987704935,47281.268,3.226666669313994,0.0,False
127,1.66555555555556,1.4999999987704935,47281.2695,3.168666669266764,0.0,False
129,1.6656875,1.4999999983064367,47281.3315,3.215333336966219,0.0,False
131,1.627,1.499999997229905,47281.323,3.2546666726805333,0.0,False
132,1.685,1.5000000085156917,47281.346,3.123999982265662,0.0,False
133,1.63483333333333,1.4999999987704935,47281.324,3.144000002577278,0.0,False
134,1.66975,1.499999997229905,47281.3915,3.148666672480162,0.0,False
135,1.71716666666667,1.4999999987704935,47281.536,3.106666669215439,0.0,False
137,1.63388888888889,1.4999999983064367,47281.611,3.18000000358822,0.0,False
138,1.713,1.4999999987704935,47281.692,3.1373333359037887,0.0,False
139,1.683625,1.4999999982243692,47281.698,3.293333337228531,0.0,False
141,1.69720833333333,1.500000008433624,47281.745500000005,3.3193333146702337,0.0,False
142,1.643,1.4999999983064367,47281.8475,3.2846666703774057,0.0,False
143,1.70172916666667,1.4999999987704935,47281.7845,3.220666669305428,0.0,False
144,1.70233333333333,1.4999999983064367,47281.9555,3.2793333370369644,0.0,False
146,1.71775,1.5000000085156917,47282.0035,3.3006666479289817,0.0,False
147,1.64641666666667,1.4999999983064367,47282.0085,3.3353333371018983,0.0,False
149,1.7125,1.4999999983064367,47282.156,3.272000003696282,0.0,False
150,1.69525,1.5000000085156917,47282.205,3.391999980745434,0.0,False
153,1.627875,1.4999999987753212,47282.2855,3.330000002720533,0.0,False
154,1.68983333333333,1.4999999983112642,47282.293000000005,3.418666670518316,0.0,False
155,1.67129513888889,1.4999999983112642,47282.299,3.3720000037993048,0.0,False
156,1.71425,1.4999999987753212,47282.373,3.413333336117053,0.0,False
158,1.69145833333333,1.4999999987753212,47282.784,3.5533333362356254,0.0,False
160,1.71691666666667,1.4999999983112642,47283.033,3.7200000041843775,0.0,False
161,1.69295833333333,1.4999999987753212,47283.202000000005,3.796000003096499,0.0,False
163,1.73075,1.4999999987753212,47283.428,3.837333336462298,0.0,False
164,1.70321875,1.5000000085156917,47283.37,3.713333312252072,0.0,False
166,1.72006481481481,1.4999999986884265,47283.343,3.77733333663446,0.0,False
167,1.68316666666667,1.4999999986884265,47283.3815,3.676666669881092,0.0,False
