sample_index,axis,baseline_distance,signal_0,signal_1,detection_score,is_candidate
0,2.394,1.4999999919237772,47407.0745,-2.600666680667723,0.0,False
1,2.3155,1.4999999994514277,47407.077000000005,-2.6826666676461666,0.0,False
2,2.35,1.5000000001809624,47407.0585,-2.767333332998158,0.0,False
3,2.366,1.4999999956776409,47407.0485,-2.675333341041841,0.0,False
5,2.357,1.4999999971362017,47407.2015,-2.626000005012548,0.0,False
9,2.283,1.4999999935511286,47407.3185,-2.7420000117869074,0.0,False
10,2.3275,1.5000000043110442,47407.3345,-2.6673333256650493,0.0,False
11,2.326,1.5000000029740066,47407.3565,-2.639333328102111,0.0,False
12,2.335,1.500000005413341,47407.4495,-2.656666657079426,0.0,False
13,2.314,1.5000000054022085,47407.445,-2.7173333235475536,0.0,False
14,2.32,1.49999999308776,47407.3545,-2.7486666793326906,0.0,False
20,2.301,1.4999999988712174,47407.539,-2.729333335390282,0.0,False
21,2.298,1.500000005128342,47407.516,-2.625333324358876,0.0,False
22,2.273,1.499999997412688,47407.557,-2.630666671201753,0.0,False
23,2.252,1.499999998629171,47407.5625,-2.679333335782094,0.0,False
25,2.23,1.4999999972198683,47407.5315,-2.702000005007866,0.0,False
27,2.237,1.5000000051780886,47407.6845,-2.720666657273639,0.0,False
30,2.26475,1.4999999988676196,47407.7705,-2.7566666687490886,0.0,False
32,2.246,1.5000000009448295,47407.8455,-2.7099999982897094,0.0,False
35,2.289,1.4999999981858203,47407.897,-2.6066666698167853,0.0,False
40,2.267,1.4999999962824273,47408.024000000005,-2.693333340009024,0.0,False
41,2.22066666666667,1.5000000024846218,47408.196500000005,-2.6606666622607027,0.0,False
42,2.20883333333333,1.5000000011560577,47408.284,-2.5599999980246664,0.0,False
44,2.2,1.5000000001947171,47408.3155,-2.6366666663207106,0.0,False
50,2.221,1.4999999921093308,47408.667,-2.697333347523907,0.0,False
54,2.215,1.5000000007202523,47408.794,-2.7573333320084177,0.0,False
57,2.206,1.50000000304486,47408.883,-2.579999994764586,0.0,False
62,2.258,1.5000000069996249,47408.958,-2.4946666550244263,0.0,False
69,2.28983333333333,1.4999999991584134,47409.1665,-2.5420000014226387,0.0,False
70,2.28316666666667,1.4999999984753716,47409.076,-2.5320000025703906,0.0,False
75,2.304,1.5000000002063651,47409.1365,-2.448666666326605,0.0,False
78,2.33077777777778,1.4999999962854986,47409.10400000001,-2.549333339646684,0.0,False
79,2.269,1.4999999928159056,47409.175,-2.446666678388409,0.0,False
81,2.341,1.4999999961596486,47409.1885,-2.6206666733789423,0.0,False
84,2.30633333333333,1.499999993195983,47409.3825,-2.530000011474944,0.0,False
101,2.19,1.5000000004840175,47409.957,-2.6106666658225537,0.0,False
103,2.169,1.5000000037025456,47410.046,-2.5079999938109734,0.0,False
104,2.184,1.4999999919283782,47410.0615,-2.5273333469362624,0.0,False
106,2.178,1.5000000021820468,47410.1405,-2.4993333296949976,0.0,False
107,2.147,1.50000000554306,47410.184,-2.597333323735644,0.0,False
109,2.126,1.499999998238179,47410.2235,-2.6500000031164306,0.0,False
114,2.116,1.499999999359353,47410.4045,-2.486000001061339,0.0,False
115,2.11,1.5000000024208235,47410.401,-2.5373333292362803,0.0,False
120,2.064,1.4999999952854255,47410.40700000001,-2.496000007844237,0.0,False
123,2.086,1.4999999964912172,47410.4725,-2.490000005820117,0.0,False
125,2.0865,1.4999999991094957,47410.4395,-2.5740000015310547,0.0,False
126,2.03933333333333,1.4999999993801276,47410.4035,-2.5286666677150484,0.0,False
127,2.107,1.500000001978005,47410.5045,-2.652666663168248,0.0,False
128,2.062,1.4999999998201607,47410.5215,-2.566000000308964,0.0,False
129,2.018,1.5000000008503915,47410.4575,-2.625999998515089,0.0,False
130,2.042,1.5000000004971568,47410.475000000006,-2.419999999196174,0.0,False
132,2.027,1.500000006136655,47410.5505,-2.541999989601696,0.0,False
136,2.033,1.500000000294189,47410.7035,-2.512666666174023,0.0,False
138,2.012,1.500000005477007,47410.6945,-2.5459999907009383,0.0,False
139,1.996,1.5000000007790335,47410.791,-2.501333332034523,0.0,False
141,2.01716666666667,1.4999999966167863,47410.832,-2.474666672247907,0.0,False
142,2.035,1.5000000028589118,47410.8455,-2.5299999951816554,0.0,False
147,2.01811111111111,1.4999999999015263,47411.0105,-2.504666666834472,0.0,False
150,2.056,1.500000002498182,47411.168,-2.37866666270464,0.0,False
153,2.02875,1.49999999363808,47411.253500000006,-2.392666676814597,0.0,False
155,2.058,1.5000000025931273,47411.3615,-2.4286666624656994,0.0,False
156,2.079,1.499999994632212,47411.372,-2.4373333420523267,0.0,False
160,2.095,1.5000000079464002,47411.516,-2.615999986145708,0.0,False
161,2.049,1.5000000022518447,47411.594,-2.591999996108153,0.0,False
163,2.06725,1.4999999982380496,47411.638,-2.6306666697542527,0.0,False
166,2.06833333333333,1.5000000073802795,47411.7575,-2.608666653831851,0.0,False
171,2.101,1.49999999571199,47411.8055,-2.5300000072312794,0.0,False
172,2.139,1.4999999959913517,47411.81,-2.64666667374048,0.0,False
173,2.078,1.4999999974818408,47411.8265,-2.6033333377029626,0.0,False
181,2.153,1.4999999998467384,47411.897,-2.457333333585419,0.0,False
183,2.138,1.4999999995593616,47411.9035,-2.5646666674162577,0.0,False
184,2.163,1.5000000046922477,47411.8845,-2.515333325465654,0.0,False
188,2.132,1.500000002242652,47412.0965,-2.4686666629718017,0.0,False
210,2.121,1.4999999983774588,47412.802,-2.368000002563664,0.0,False
214,2.07,1.5000000044996211,47412.972,-2.393333326151609,0.0,False
218,2.08833333333333,1.4999999991161357,47413.095,-2.55066666817025,0.0,False
234,2.097,1.5000000041107622,47413.5615,-2.4459999932978427,0.0,False
306,2.159,1.5000000005870486,47415.621,-2.53199999900588,0.0,False
339,2.19266666666667,1.4999999950765222,47416.188,-2.614666675247943,0.0,False
340,2.26466666666667,1.4999999964010182,47416.1635,-2.579333339521168,0.0,False
354,2.31583333333333,1.5000000009036796,47416.3615,-2.6819999983849194,0.0,False
358,2.372,1.5000000048692987,47416.516,-2.542666658416506,0.0,False
363,2.387,1.5000000078753144,47416.747,-2.4693333203722694,0.0,False
365,2.434,1.5000000077038214,47416.698,-2.665333319644227,0.0,False
366,2.409,1.4999999956828358,47416.791,-2.4186666736306868,0.0,False
367,2.449,1.5000000015709445,47416.7265,-2.492666664052187,0.0,False
368,2.424,1.500000000607377,47416.8525,-2.457999999008281,0.0,False
369,2.461,1.5000000058790672,47416.922,-2.499999990201555,0.0,False
371,2.455,1.499999996608813,47417.065,-2.5293333390527537,0.0,False
372,2.42916666666667,1.499999999364032,47416.97749999999,-2.390000001012727,0.0,False
373,2.486,1.4999999968361528,47417.108,-2.481333338563237,0.0,False
376,2.477,1.5000000018351736,47417.2285,-2.499333330277816,0.0,False
378,2.471,1.4999999982184022,47417.227,-2.51866666965712,0.0,False
379,2.545,1.5000000041315305,47417.3095,-2.489999993142048,0.0,False
380,2.508,1.5000000026597329,47417.369,-2.497333328904631,0.0,False
381,2.514,1.499999997861378,47417.314,-2.477333336865619,0.0,False
387,2.501,1.4999999974230789,47417.338,-2.518666670992556,0.0,False
390,2.492,1.499999993193486,47417.517,-2.484000011268328,0.0,False
392,2.529,1.4999999994195348,47417.589,-2.5040000009649543,0.0,False
399,2.523,1.4999999963045685,47417.6425,-2.510000006183301,0.0,False
414,2.44,1.4999999941210556,47418.2685,-2.6913333438792155,0.0,False
421,2.40933333333333,1.499999995046034,47418.4355,-2.4673333414826777,0.0,False
422,2.418,1.4999999995145357,47418.523,-2.5560000008289387,0.0,False
424,2.38983333333333,1.49999999640851,47418.473,-2.657333339693956,0.0,False
428,2.381,1.499999999282957,47418.5315,-2.6166666679145987,0.0,False
431,2.42883333333333,1.4999999998225872,47418.559,-2.5106666669657893,0.0,False
448,2.403,1.500000001844397,47418.6985,-2.5593333301863432,0.0,False
461,2.538,1.499999999594389,47418.867,-2.5586666673608,0.0,False
468,2.56,1.4999999978363008,47419.0855,-2.539333336996973,0.0,False
