sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,2.394,1.4999999919237772,47407.0745,0.0,False
1,2.3155,1.4999999994514277,47407.077000000005,0.0,False
2,2.35,1.5000000001809624,47407.0585,0.0,False
3,2.366,1.4999999956776409,47407.0485,0.0,False
5,2.357,1.4999999971362017,47407.2015,0.0,False
9,2.283,1.4999999935511286,47407.3185,0.0,False
10,2.3275,1.5000000043110442,47407.3345,0.0,False
11,2.326,1.5000000029740066,47407.3565,0.0,False
12,2.335,1.500000005413341,47407.4495,0.0,False
13,2.314,1.5000000054022085,47407.445,0.0,False
14,2.32,1.49999999308776,47407.3545,0.0,False
20,2.301,1.4999999988712174,47407.539,0.0,False
21,2.298,1.500000005128342,47407.516,0.0,False
22,2.273,1.499999997412688,47407.557,0.0,False
23,2.252,1.499999998629171,47407.5625,0.0,False
25,2.23,1.4999999972198683,47407.5315,0.0,False
27,2.237,1.5000000051780886,47407.6845,0.0,False
30,2.26475,1.4999999988676196,47407.7705,0.0,False
32,2.246,1.5000000009448295,47407.8455,0.0,False
35,2.289,1.4999999981858203,47407.897,0.0,False
40,2.267,1.4999999962824273,47408.024000000005,0.0,False
41,2.22066666666667,1.5000000024846218,47408.196500000005,0.0,False
42,2.20883333333333,1.5000000011560577,47408.284,0.0,False
44,2.2,1.5000000001947171,47408.3155,0.0,False
50,2.221,1.4999999921093308,47408.667,0.0,False
54,2.215,1.5000000007202523,47408.794,0.0,False
57,2.206,1.50000000304486,47408.883,0.0,False
62,2.258,1.5000000069996249,47408.958,0.0,False
69,2.28983333333333,1.4999999991584134,47409.1665,0.0,False
70,2.28316666666667,1.4999999984753716,47409.076,0.0,False
75,2.304,1.5000000002063651,47409.1365,0.0,False
78,2.33077777777778,1.4999999962854986,47409.10400000001,0.0,False
79,2.269,1.4999999928159056,47409.175,0.0,False
81,2.341,1.4999999961596486,47409.1885,0.0,False
84,2.30633333333333,1.499999993195983,47409.3825,0.0,False
101,2.19,1.5000000004840175,47409.957,0.0,False
103,2.169,1.5000000037025456,47410.046,0.0,False
104,2.184,1.4999999919283782,47410.0615,0.0,False
106,2.178,1.5000000021820468,47410.1405,0.0,False
107,2.147,1.50000000554306,47410.184,0.0,False
109,2.126,1.499999998238179,47410.2235,0.0,False
114,2.116,1.499999999359353,47410.4045,0.0,False
115,2.11,1.5000000024208235,47410.401,0.0,False
120,2.064,1.4999999952854255,47410.40700000001,0.0,False
123,2.086,1.4999999964912172,47410.4725,0.0,False
125,2.0865,1.4999999991094957,47410.4395,0.0,False
126,2.03933333333333,1.4999999993801276,47410.4035,0.0,False
127,2.107,1.500000001978005,47410.5045,0.0,False
128,2.062,1.4999999998201607,47410.5215,0.0,False
129,2.018,1.5000000008503915,47410.4575,0.0,False
130,2.042,1.5000000004971568,47410.475000000006,0.0,False
132,2.027,1.500000006136655,47410.5505,0.0,False
136,2.033,1.500000000294189,47410.7035,0.0,False
138,2.012,1.500000005477007,47410.6945,0.0,False
139,1.996,1.5000000007790335,47410.791,0.0,False
141,2.01716666666667,1.4999999966167863,47410.832,0.0,False
142,2.035,1.5000000028589118,47410.8455,0.0,False
147,2.01811111111111,1.4999999999015263,47411.0105,0.0,False
150,2.056,1.500000002498182,47411.168,0.0,False
153,2.02875,1.49999999363808,47411.253500000006,0.0,False
155,2.058,1.5000000025931273,47411.3615,0.0,False
156,2.079,1.499999994632212,47411.372,0.0,False
160,2.095,1.5000000079464002,47411.516,0.0,False
161,2.049,1.5000000022518447,47411.594,0.0,False
163,2.06725,1.4999999982380496,47411.638,0.0,False
166,2.06833333333333,1.5000000073802795,47411.7575,0.0,False
171,2.101,1.49999999571199,47411.8055,0.0,False
172,2.139,1.4999999959913517,47411.81,0.0,False
173,2.078,1.4999999974818408,47411.8265,0.0,False
181,2.153,1.4999999998467384,47411.897,0.0,False
183,2.138,1.4999999995593616,47411.9035,0.0,False
184,2.163,1.5000000046922477,47411.8845,0.0,False
188,2.132,1.500000002242652,47412.0965,0.0,False
210,2.121,1.4999999983774588,47412.802,0.0,False
214,2.07,1.5000000044996211,47412.972,0.0,False
218,2.08833333333333,1.4999999991161357,47413.095,0.0,False
234,2.097,1.5000000041107622,47413.5615,0.0,False
306,2.159,1.5000000005870486,47415.621,0.0,False
339,2.19266666666667,1.4999999950765222,47416.188,0.0,False
340,2.26466666666667,1.4999999964010182,47416.1635,0.0,False
354,2.31583333333333,1.5000000009036796,47416.3615,0.0,False
358,2.372,1.5000000048692987,47416.516,0.0,False
363,2.387,1.5000000078753144,47416.747,0.0,False
365,2.434,1.5000000077038214,47416.698,0.0,False
366,2.409,1.4999999956828358,47416.791,0.0,False
367,2.449,1.5000000015709445,47416.7265,0.0,False
