sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,6.63537219460698,1.500000000762063,47386.928,0.0,False
1,6.64989620256061,1.499999995143756,47387.0635,0.0,False
2,6.6640886266607,1.500000003251112,47386.9735,0.0,False
3,6.67794260105021,1.4999999970240705,47387.078,0.0,False
4,6.69145241903446,1.499999998599972,47387.089,0.0,False
5,6.70461355208997,1.4999999930750418,47387.0215,0.0,False
6,6.71742267384757,1.499999996478119,47387.1875,0.0,False
7,6.72987767160579,1.4999999992896096,47387.0905,0.0,False
8,6.74197765463302,1.4999999965858974,47387.101,0.0,False
9,6.75372296053269,1.4999999966533817,47387.1755,0.0,False
10,6.76511515416967,1.500000000021794,47387.247,0.0,False
11,6.77615701761656,1.4999999996417237,47387.167,0.0,False
12,6.78685253510121,1.5000000020211015,47387.261,0.0,False
13,6.7972068835945,1.5000000044057695,47387.39,0.0,False
14,6.80722640877158,1.5000000013121464,47387.447,0.0,False
15,6.81691860501102,1.5000000047497235,47387.43,0.0,False
16,6.82629207983922,1.4999999993047124,47387.568,0.0,False
17,6.83535652363568,1.4999999975583995,47387.5905,0.0,False
18,6.8441226672175,1.4999999946146976,47387.5815,0.0,False
19,6.85260223827755,1.5000000035733163,47387.666,0.0,False
20,6.86080791312909,1.5000000006716778,47387.723,0.0,False
21,6.86875326668532,1.499999999636163,47387.7475,0.0,False
22,6.87645271691622,1.499999999048727,47387.6865,0.0,False
23,6.88392146396384,1.4999999939939317,47387.81,0.0,False
24,6.89117543111126,1.500000002162979,47387.843,0.0,False
25,6.89823119254036,1.5000000094583965,47387.846,0.0,False
26,6.90510591356266,1.4999999988032238,47387.9435,0.0,False
27,6.91181727706332,1.4999999932559744,47387.8535,0.0,False
28,6.91838341245182,1.4999999979967469,47387.9035,0.0,False
29,6.924822817872,1.500000002871617,47387.9105,0.0,False
30,6.93115428771419,1.4999999986129464,47387.914,0.0,False
31,6.93739683742257,1.499999997045719,47387.9155,0.0,False
32,6.94356962988619,1.500000000809646,47388.0295,0.0,False
33,6.94969189556382,1.4999999947700509,47387.929,0.0,False
34,6.95578285497561,1.5000000005154617,47387.9785,0.0,False
35,6.96186164271197,1.4999999986064323,47388.0645,0.0,False
