sample_index,axis,baseline_distance,signal,detection_score,is_candidate
0,2.514,1.4999999981048533,47319.8305,0.0,False
1,2.538,1.4999999932729569,47319.788,0.0,False
8,2.56,1.4999999977453078,47319.655,0.0,False
9,2.554,1.500000001463061,47319.696,0.0,False
10,2.545,1.499999997408127,47319.694,0.0,False
11,2.569,1.4999999986892811,47319.7315,0.0,False
12,2.575,1.499999998960069,47319.795,0.0,False
13,2.606,1.500000002299853,47319.743,0.0,False
14,2.637,1.499999999089254,47319.7755,0.0,False
15,2.622,1.4999999973588922,47319.823,0.0,False
16,2.628,1.500000001229118,47319.81,0.0,False
19,2.658,1.5000000021511573,47319.8575,0.0,False
20,2.665,1.4999999976799243,47319.718,0.0,False
21,2.689,1.4999999996689086,47319.794,0.0,False
22,2.674,1.499999997256279,47319.812,0.0,False
23,2.695,1.4999999993449042,47319.7875,0.0,False
25,2.705,1.499999995994039,47319.8345,0.0,False
27,2.717,1.4999999969428406,47319.8455,0.0,False
28,2.726,1.500000001124809,47319.859,0.0,False
29,2.8,1.500000000717985,47319.8465,0.0,False
30,2.742,1.5000000013312127,47319.8285,0.0,False
31,2.769,1.5000000052663167,47319.855,0.0,False
32,2.73683333333333,1.5000000017196753,47319.8205,0.0,False
34,2.747,1.499999998583228,47319.7795,0.0,False
35,2.779,1.4999999987811037,47319.764500000005,0.0,False
36,2.809,1.5000000009795034,47319.7705,0.0,False
38,2.84,1.5000000005654794,47319.694,0.0,False
39,2.83025,1.4999999983686438,47319.7125,0.0,False
40,2.868,1.4999999982217471,47319.696,0.0,False
41,2.831,1.5000000005947778,47319.592,0.0,False
44,2.825,1.499999999260296,47319.5925,0.0,False
46,2.853,1.5000000039170238,47319.387,0.0,False
47,2.862,1.4999999989202168,47319.41650000001,0.0,False
49,2.877,1.50000000154474,47319.3385,0.0,False
50,2.883,1.499999996788225,47319.315,0.0,False
52,2.914,1.5000000002229166,47319.3615,0.0,False
60,2.899,1.4999999963280155,47319.2555,0.0,False
61,2.93,1.499999999709597,47319.072,0.0,False
62,2.905,1.499999995808034,47319.197,0.0,False
63,2.893,1.5000000004970782,47319.063,0.0,False
66,2.945,1.4999999969318123,47319.0295,0.0,False
73,2.92,1.500000001396676,47319.05,0.0,False
92,2.837,1.499999997845537,47319.0705,0.0,False
93,2.816,1.5000000071603177,47319.086,0.0,False
99,2.846,1.5000000078830422,47318.815,0.0,False
