sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,4.177,1.4999999943931084,-0.633765999057903,-0.4071191241095836,-0.1836379187150458,2.141446150801685,0.0,False
1,4.14,1.4999999950739251,-0.6332847296968864,-0.8305041019203864,-0.1844165151026986,0.7374161625118211,0.0,False
2,4.125,1.499999993763976,-0.6344548748102263,-0.97281836841843,-0.1829218855148056,0.5363777703922746,0.0,False
3,4.078,1.500000001633251,-0.6352475537577911,-0.9443555729600815,-0.1805310808181502,0.4079095326912522,0.0,False
4,4.051,1.4999999945204463,-0.6351720605248008,-1.1934055027321917,-0.1799117963876629,0.3783091253029214,0.0,False
5,4.026,1.5000000010711436,-0.6361629092093597,-0.3715406083255497,-0.1806652247508151,0.2198168405101978,0.0,False
6,4.041,1.5000000030964875,-0.6354174135323967,-0.8447355911247506,-0.1792896944158944,0.0670773470851546,0.0,False
7,3.974,1.50000000236728,-0.6354457234947852,-0.73444202181949,-0.1807334550412274,-0.025864765098047,0.0,False
8,3.937,1.500000000402811,-0.6368989682321474,0.0269393696178769,-0.1773271538078568,-0.0863272487955635,0.0,False
9,3.952,1.4999999930920382,-0.6389184122178291,-0.7557890914652506,-0.1826494257504916,-0.1298363743166026,0.0,False
10,3.9,1.4999999972121882,-0.6379275635332702,-0.9087769702911296,-0.1820051359696124,-0.1416679925255946,0.0,False
11,3.823,1.4999999982809222,-0.63806911334535,-0.8554091248992611,-0.1821842369707111,-0.130008149172007,0.0,False
12,3.817,1.500000002585762,-0.6385786926688923,-1.2040791334118632,-0.1809647430817061,-0.1168969608487464,0.0,False
13,3.807,1.500000003239412,-0.6394657381579352,-0.7273263147911464,-0.1777051448763521,-0.1019372463382105,0.0,False
15,3.72766666666667,1.500000001229261,-0.6411548992488554,-1.0937855595346044,-0.1788109795984801,-0.1117914729019956,0.0,False
16,3.74,1.4999999993014317,-0.6410227860909509,-0.7949255654089145,-0.1801493052269534,-0.0461026895243824,0.0,False
17,3.718,1.4999999934335506,-0.6426742005653072,-1.3179304866478423,-0.1810786509255493,-0.0057998098369558,0.0,False
18,3.703,1.5000000031942844,-0.6423344810162332,-0.5565491836614762,-0.1894026535038526,-0.1393472348839296,0.0,False
19,3.65,1.499999997091528,-0.6427025105276958,-0.8945455417173518,-0.191044359585298,-0.2027087031336715,0.0,False
21,3.619,1.500000004869762,-0.6403905302636792,-0.8411777478558708,-0.1874800275812647,-0.2452458203999742,0.0,False
22,3.592,1.4999999936773778,-0.6420325080838603,-0.8127148066297196,-0.1856299467742888,-0.1556900936542168,0.0,False
23,3.552,1.5000000041546837,-0.6407396864666538,-0.6099170445530128,-0.1815413787778995,-0.1595121219050503,0.0,False
24,3.546,1.499999991631229,-0.6406736298878388,-0.7700205078486821,-0.182352162861592,-0.1523546070023184,0.0,False
25,3.53,1.5000000070061916,-0.6439764588364143,-0.3146149456314612,-0.180105298198797,-0.1804093180037292,0.0,False
26,3.456,1.4999999984971764,-0.6445615313929469,-0.9336819784074496,-0.1819811979727182,-0.2114672963136674,0.0,False
27,3.441,1.5000000022688793,-0.645401393611388,-0.2754784817805201,-0.1857798461710221,-0.2833555592724031,0.0,False
29,3.364,1.5000000024543148,-0.6468829483112761,-0.5494334640532776,-0.18390275098981,-0.3321767903788258,0.0,False
30,3.358,1.5000000035985088,-0.6481380233117815,-0.7237684606962181,-0.1798572699330167,-0.3115647244665909,0.0,False
31,3.305,1.4999999946668978,-0.6470622447399198,-1.534959767349219,-0.1858006670703291,-0.3064676149581085,0.0,False
32,3.268,1.4999999995508322,-0.6480814033868671,-1.2930255333369307,-0.1852408609122475,-0.330638514237182,0.0,False
33,3.253,1.4999999968697764,-0.648619292672798,-1.2823519428571135,-0.1898860245747916,-0.3266480919801171,0.0,False
34,3.222,1.5000000003285756,-0.6487514058308399,-1.0973434096851555,-0.1907123243690396,-0.3067999918028358,0.0,False
35,3.244,1.5000000001320373,-0.6500914107185108,-0.7557891459014018,-0.1979138297782092,-0.3370861835119924,0.0,False
36,3.191,1.5000000064564338,-0.6512615558317134,-0.627706347010816,-0.1995340385670509,-0.3419002398547446,0.0,False
38,3.161,1.5000000033545853,-0.6538471990658518,-0.962144870500536,-0.2039035963161499,-0.3604679852265997,0.0,False
39,3.148,1.499999999935335,-0.6536773392913834,-1.6096748002125985,-0.2100805697614932,-0.3654443535314503,0.0,False
40,3.108,1.4999999994249609,-0.6547248079008566,-0.474718445298672,-0.2188490400555984,-0.3517716107379358,0.0,False
42,3.025,1.4999999983276353,-0.6568763650444428,-0.809156985494122,-0.2142479465283654,-0.3672366837915213,0.0,False
43,2.982,1.4999999973521672,-0.6559893195554,-0.7308841260759731,-0.2162419237974772,-0.3635330132384716,0.0,False
44,2.96,1.500000003678932,-0.6563573490668625,-0.8554091662544948,-0.2127166541884511,-0.3628568412245749,0.0,False
45,2.914,1.500000004676218,-0.6583107364735918,-0.8376198894685722,-0.2150309206470916,-0.3353741380373077,0.0,False
46,2.905,1.4999999920766955,-0.6595091915491829,-0.6134748069181515,-0.2173917248275165,-0.3188347940914904,0.0,False
47,2.899,1.500000005704629,-0.6589241189926502,-1.2254262979143484,-0.2208865459640684,-0.2828619802986277,0.0,False
48,2.837,1.4999999930017882,-0.6603679270759745,-0.5672226742316555,-0.2215766562134117,-0.2573022987748628,0.0,False
50,2.785,1.5000000026060858,-0.6617173686178207,-0.3146149102880131,-0.2175530248194009,-0.3320060811467749,0.0,False
