sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,1.36646000366275,1.5000000016166564,-0.8125772332860152,1.1574681422201611,-0.0474160150042157,4.4050684536350015,0.0,False
1,1.36917700961611,1.4999999903904042,-0.8122039143971618,0.9071305099074444,-0.047699331892771,2.355136386333635,0.0,False
2,1.37196251150757,1.499999999158572,-0.8120794747675063,1.124456589456357,-0.0484012145945479,2.0248000949622806,0.0,False
3,1.37481481766952,1.4999999916554043,-0.8115972712026478,0.8988776162117958,-0.0479406836082846,1.9463938686275504,0.0,False
4,1.37773207195039,1.5000000061561694,-0.8108506334248278,0.918134318306532,-0.0487192924911965,1.4134359794774631,0.0,False
5,1.38071224538041,1.499999999721234,-0.811947257660969,1.422936110994906,-0.0486816975730615,1.1135113450278835,0.0,False
6,1.38375314983451,1.4999999979806034,-0.8118150405544318,1.2812615039896529,-0.0488868998036469,0.6487420455428932,0.0,False
7,1.38685243935824,1.4999999997782252,-0.811892815323023,1.2977672784955123,-0.0492283751629731,0.5253517200814354,0.0,False
8,1.39000762013663,1.4999999955182497,-0.8106173091192803,1.4628250930794742,-0.0488105354515494,0.4735565412785439,0.0,False
9,1.39321605568981,1.4999999998975226,-0.8100417758322933,1.116203697198716,-0.0490079654291236,0.5333546538836016,0.0,False
10,1.39647497139315,1.499999996227379,-0.8103839848137329,1.2454989858242052,-0.0499968887713664,0.7489765981832355,0.0,False
11,1.3997814672578,1.4999999926652634,-0.8100106659248795,1.4875837725210757,-0.0503049704949694,0.846724101476544,0.0,False
12,1.40313252632007,1.4999999997323894,-0.8094895749757253,1.1175791793616434,-0.0511770299576643,0.8062881037689,0.0,False
13,1.40652502973115,1.4999999972449425,-0.8094429101146611,1.2936408413531748,-0.0515600121597765,0.6555464966996138,0.0,False
14,1.40995576383799,1.5000000017960784,-0.8079807444665482,1.1175791731987157,-0.0511030906479452,0.827433120203273,0.0,False
15,1.41342143276745,1.5000000017198254,-0.8093262479618872,1.2344951155482355,-0.0510520985221678,0.9267190565694424,0.0,False
16,1.4169186680701,1.500000003671807,-0.80892181916562,1.3830471299435665,-0.0504110257851934,1.6408105785451554,0.0,False
17,1.42044404271862,1.5000000008901069,-0.8088051570128463,1.0157935321113485,-0.0500622973545469,1.6997071433580762,0.0,False
18,1.42399407664522,1.4999999943972508,-0.8085951651378309,0.706310173386515,-0.0507751499191996,1.957794193431594,0.0,False
19,1.42756524340757,1.499999996743037,-0.8097462317119181,1.165721046999059,-0.0506229433875207,1.8003272485366937,0.0,False
20,1.43115398329419,1.5000000032253962,-0.8086496074757769,0.9387665517323656,-0.0509164075298568,1.0538196111003315,0.0,False
21,1.43475672593459,1.4999999989820538,-0.8086884948600725,1.0529315429044492,-0.0514001269797027,0.6197535113371441,0.0,False
22,1.4383699026985,1.5000000020446262,-0.8101195506007715,1.006165157037186,-0.0506702938920563,0.3531503918453237,0.0,False
23,1.44198995791117,1.4999999978092726,-0.8078329724063606,1.0859431065834757,-0.0507855153588322,0.0632170319852486,0.0,False
24,1.44561334678374,1.4999999986687684,-0.8084473930776432,1.3321543238301377,-0.0509018753497136,-0.0151727490087838,0.0,False
25,1.44923654356089,1.499999998137669,-0.8082685111100417,1.3610394406672472,-0.0498212725325599,-0.1994067982903641,0.0,False
26,1.45285605473638,1.5000000035385006,-0.808509612892471,1.3431581619222506,-0.051279916192196,-0.2824356747859748,0.0,False
27,1.45646842613266,1.5000000004845668,-0.8072341066887283,1.2963917946294037,-0.0526957834524593,-0.458024345727816,0.0,False
28,1.46007025002237,1.5000000038790826,-0.8065341337720858,1.376169720930218,-0.0544941254517676,-0.4553207722866422,0.0,False
29,1.46365817399728,1.5000000070410182,-0.8061841473137645,1.2317441358817909,-0.0553185191362417,-0.503334938681852,0.0,False
30,1.46722890493135,1.4999999960267856,-0.8058652707628572,1.3156485519704229,-0.0559675519752656,-0.5467913526072137,0.0,False
31,1.47077922578213,1.5000000004398284,-0.804768646526716,1.3582884700703777,-0.0586483005277037,-0.5452280235300131,0.0,False
