sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,2.64593026566294,1.4999999924197205,-0.9185650595956656,-0.0395648395153167,0.0434736610463257,1.2108542224247705,0.0,False
1,2.64421549619008,1.5000000003348488,-0.919783573157354,-0.0663394524973848,0.0434733727930489,0.8852959720454651,0.0,False
2,2.64247835681008,1.4999999988586752,-0.9188278762462986,-0.0370389400379611,0.0434848523513294,0.6790903477425004,0.0,False
3,2.64071338279686,1.4999999994998972,-0.9188278762462986,0.0983496271271073,0.0434722283516675,0.6020964547144193,0.0,False
4,2.63891528147345,1.5000000005735736,-0.9176890040938264,0.0533884970842857,0.0434592085020242,0.735064924445412,0.0,False
5,2.63707895432067,1.4999999996655822,-0.9178960717578803,-0.0820000697391221,0.0434615393420507,0.7693635617648478,0.0,False
6,2.63519951493511,1.499999993626241,-0.9195127923657648,-0.0592669085457876,0.0434626769431705,0.7596195229053071,0.0,False
7,2.63327231083592,1.4999999969627458,-0.9202216009082156,0.0412641516520648,0.0434587066734546,0.6318699894940085,0.0,False
8,2.63129293605567,1.5000000010692731,-0.9182464939586858,0.0210568982855016,0.0434609074710841,0.6394938826014012,0.0,False
9,2.62925723780911,1.4999999959974883,-0.920309206458388,-0.0036969762738661,0.0434680613273087,0.6176181760119294,0.0,False
10,2.62716131724156,1.500000000936165,-0.9207233417866124,-0.0865467020178177,0.0434669620538063,0.3449221777675181,0.0,False
11,2.62500153518015,1.500000000812501,-0.9206357362364402,0.054398859268817,0.0434711995133716,0.2827546600090168,0.0,False
12,2.6227745090664,1.5000000066428285,-0.9205959155317742,0.1276501299091129,0.0434739594830406,0.2021927486695652,0.0,False
13,2.62047712309735,1.5000000016938542,-0.9196561469025156,0.0842045504327917,0.0434774135848401,0.2303845081975051,0.0,False
14,2.61810654596039,1.4999999944013105,-0.9203171705993444,0.0756164777294333,0.0435062200857644,0.2354747775228867,0.0,False
15,2.61566024453815,1.5000000015215422,-0.9208746604640882,0.0594506707159549,0.0435159606374153,0.0739634209819943,0.0,False
16,2.61313598392736,1.5000000007583032,-0.9194331509565488,0.0316657043020869,0.0435178465210089,0.1413622550317903,0.0,False
17,2.61053183630889,1.4999999989938853,-0.9206437003772806,-0.0188524161383896,0.0435163943015192,0.4442778297475644,0.0,False
18,2.60784618303645,1.5000000040148829,-0.9218303573752594,0.0564195806483292,0.0435261785609058,0.4703228613402168,0.0,False
19,2.60507771106377,1.5000000018232151,-0.921320652356022,0.0604610328299711,0.0435282261733196,0.3532404610260029,0.0,False
20,2.60222540510669,1.4999999987629793,-0.9218701780798094,-0.0208731407913839,0.0435203425498696,0.3441257003829379,0.0,False
21,2.59928854211378,1.5000000090817578,-0.9225073093540008,-0.0239042388816585,0.0435060246032405,0.2499244037344738,0.0,False
22,2.59626668204754,1.4999999995008957,-0.922403775521916,-0.0516891961767631,0.043501365963801,0.1734864674663735,0.0,False
23,2.59315966119344,1.5000000022672964,-0.9229931219503692,0.0089325476669415,0.0434951136402943,0.1297728338164329,0.0,False
24,2.58996758638137,1.499999991552011,-0.9210419074235924,-0.062297993789441,0.0434977558324893,0.0567771836180126,0.0,False
25,2.58669084215924,1.4999999928120231,-0.9211215488329244,-0.0521943705618341,0.0434826438048464,0.2398747731208696,0.0,False
26,2.58333008560116,1.5000000018519877,-0.9224197038037126,-0.0648239103695279,0.0434865384695945,0.3907191521063823,0.0,False
27,2.57988624901454,1.4999999956375267,-0.921679038697668,0.0053962861497329,0.0434955298080519,0.1203157964047262,0.0,False
28,2.57636053235781,1.4999999977318332,-0.92179850081155,-0.0254197707284703,0.0434973252450026,0.0563643532752615,0.0,False
29,2.57275439224137,1.4999999934950052,-0.9218542497980128,-0.0612876333099335,0.0435002083114642,-0.1006138215784977,0.0,False
30,2.56906952623831,1.500000005783505,-0.9235824683788224,-0.0072332551497061,0.043501127183828,-0.0924151195467019,0.0,False
31,2.5653078573614,1.500000002761883,-0.9216551462747988,-0.0304715881872881,0.0435001763487932,-0.2200179305397465,0.0,False
32,2.56147151813504,1.4999999984776438,-0.9226188073269264,-0.0713912628515941,0.0435058177629486,-0.3368469854420786,0.0,False
33,2.55756283835902,1.5000000013350767,-0.9232798310236392,0.0271190726733102,0.0435000687994232,-0.3856041003181832,0.0,False
34,2.55358433595597,1.5000000006502596,-0.9222683851261212,-0.0814948895022417,0.0435097872925554,-0.445425676062799,0.0,False
35,2.54953871506225,1.4999999983755228,-0.9206994493637436,-0.0648239068418174,0.0435311991494057,-0.3914612453829978,0.0,False
36,2.54542886176803,1.50000000491263,-0.9218701780798094,0.0407589618030486,0.0435482437302102,-0.3985877313144255,0.0,False
37,2.54125783660252,1.4999999931507149,-0.9204605251359796,-0.0163265039007418,0.0435388479776813,-0.4299910112161079,0.0,False
38,2.5370288614078,1.500000003600131,-0.9211215488329244,-0.0784638051346894,0.0435442954121102,-0.4305300669560057,0.0,False
39,2.53274530642104,1.4999999988210189,-0.9197995014391508,-0.0420907522384854,0.0435512108677765,-0.443027291128087,0.0,False
40,2.52841066490679,1.4999999984875776,-0.9186845217095476,-0.0289560400791865,0.0435624760365129,-0.4355028601459895,0.0,False
41,2.52402853654688,1.4999999916122293,-0.9192260832924944,-0.0431011072625124,0.0435442823972253,-0.4472675656122423,0.0,False
42,2.5196026152817,1.5000000014761927,-0.916980195551491,0.0124688170655382,0.0435513277601001,-0.4176646350210149,0.0,False
43,2.51513667203357,1.500000000398284,-0.9180234980127188,0.1170413313648833,0.0435259898685584,-0.4012923084871153,0.0,False
44,2.51063453623477,1.5000000034214886,-0.918047390435472,0.0710698367353605,0.043511700966572,-0.4462993499956368,0.0,False
45,2.50610008928027,1.499999999172773,-0.9163032435727496,0.0109532758530696,0.0435053346351473,-0.3898189550935244,0.0,False
46,2.50153725909333,1.5000000022435112,-0.9182464939586858,0.0533884952581274,0.0435116847230085,-0.3723137642120399,0.0,False
47,2.49695001022914,1.5000000010557848,-0.9156979688623836,0.0089325489558823,0.0434997290567965,-0.3758058619269994,0.0,False
48,2.49234233619932,1.4999999973425149,-0.918047390435472,-0.0259249515454219,0.0435179830794694,-0.3179121238977818,0.0,False
49,2.48771824233062,1.4999999978884062,-0.916048391063073,-0.0335026704700257,0.0435051375100393,-0.3093438431981949,0.0,False
50,2.48308172112166,1.5000000001937108,-0.9166138450688888,-0.0542151030032623,0.0434998486052282,-0.2484160416390285,0.0,False
51,2.47843673999425,1.4999999978521952,-0.9155785067485016,-0.0734119871152723,0.0435039368992307,-0.165568744784998,0.0,False
52,2.47378722877503,1.5000000055202098,-0.9131892644707472,-0.0360285844821217,0.0435205415069816,-0.2028157325348833,0.0,False
53,2.46913706791107,1.5000000026478797,-0.9148059850787472,-0.1385803696163376,0.0435326519828887,-0.1345215987467733,0.0,False
54,2.46449007876402,1.5000000018944444,-0.9152121562658996,0.0043859170625945,0.043535665058412,-0.0988064173195296,0.0,False
55,2.45985002031787,1.4999999949096774,-0.9129423761021428,0.0038807432458675,0.0435359396348194,0.0486228234436512,0.0,False
56,2.45522058081589,1.5000000016929067,-0.9134520811213802,0.1160309674489956,0.0435275402644957,0.096222883211072,0.0,False
57,2.45060536488972,1.5000000030331309,-0.91377064675836,0.025098345957514,0.0435175704975954,0.5309623676187847,0.0,False
58,2.44600788108805,1.4999999978684682,-0.9151165865748868,0.0448004192380474,0.0435106310043124,0.585458716056273,0.0,False
59,2.44143153001497,1.500000002053124,-0.9143042442003504,0.1417952093813712,0.0435012115767086,0.8823538016882277,0.0,False
60,2.43687959216457,1.4999999996069724,-0.9130299816523152,0.0316657055407744,0.0435011886722865,0.9512521634465912,0.0,False
61,2.43235522120823,1.5000000006156906,-0.9149652678972952,0.0331812481230515,0.0435005654782245,1.2679653820243284,0.0,False
62,2.42786143194894,1.5000000064285863,-0.9137786108993164,0.063997296317315,0.0434972345938322,0.9018403384662872,0.0,False
63,2.42340108506328,1.499999995528771,-0.9141688538046716,0.0028703801399222,0.0434973568445571,1.0652074234585736,0.0,False
64,2.41897687790492,1.5000000016531014,-0.9153475466616942,0.0463159587870623,0.0434895034382733,1.3395443385530874,0.0,False
65,2.414591334605,1.5000000004559262,-0.914782092655994,-0.0814948893072034,0.0434739514640563,1.242199032619911,0.0,False
66,2.41024680206265,1.500000000326172,-0.9158572516809316,-0.0102643367408138,0.043473550309125,1.3171118630658345,0.0,False
67,2.40594544895237,1.4999999987376995,-0.9150130527428016,-0.0466373831632718,0.0434643691596996,1.378583634665959,0.0,False
68,2.4016892653164,1.4999999944408653,-0.914495383582608,-0.0441114726239104,0.0434552737983926,0.7388382658310831,0.0,False
