sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,0.650017836363899,1.4999999960502668,-0.8406097417646834,2.391268435008596,-0.0483283531413323,-0.3668802497939317,0.0,False
1,0.651678816496944,1.5000000019032969,-0.8410023576925193,2.631908479913099,-0.0499578785005254,-0.4659407450217667,0.0,False
2,0.653317898269607,1.49999999898805,-0.8385905741351136,2.4019635374722923,-0.0508591376171485,-0.4956934280909659,0.0,False
3,0.654934045182311,1.5000000010106074,-0.8391514540321385,2.9830647315135685,-0.0545093123603633,-0.4952382252107475,0.0,False
4,0.656526307052596,1.499999996578331,-0.8367637081847003,2.6051707165273394,-0.0570005033686294,-0.4983888803444127,0.0,False
5,0.658093829537805,1.5000000028038494,-0.8352493324624646,2.7959002262817134,-0.0591989944226303,-0.4898901916670878,0.0,False
6,0.659635867731405,1.5000000039442452,-0.8370601732731328,2.539217482337551,-0.0613249625774714,-0.4848656801612159,0.0,False
7,0.661151795438774,1.5000000074560642,-0.8382620587668411,2.5855629624465992,-0.0633496182618299,-0.4861412323349688,0.0,False
8,0.662641118453242,1.4999999980104226,-0.8410664582523159,2.788770170540392,-0.0643513317465224,-0.4878119050696607,0.0,False
9,0.664103483378762,1.4999999966428732,-0.8458900253672439,2.706774300963274,-0.0660940940715531,-0.4922118862967599,0.0,False
10,0.665538690319441,1.500000005389819,-0.8476127279082647,2.7085567833079662,-0.0662707136369695,-0.491313196428236,0.0,False
11,0.666946700561742,1.4999999968012587,-0.8457938745277239,2.906416431660484,-0.0663750210120034,-0.4979838298454418,0.0,False
12,0.668327647139591,1.500000005875625,-0.8458820127973714,2.84046318868424,-0.0677408506697352,-0.502251283467004,0.0,False
13,0.66968184279204,1.5000000041679236,-0.8407539680239051,2.99019479376425,-0.0698776693302643,-0.4987239670996013,0.0,False
14,0.671009789865191,1.5000000012391417,-0.8388069135240044,2.934936716845354,-0.0748247419388413,-0.489529435735525,0.0,False
15,0.672312187483771,1.4999999940825717,-0.8367556956145945,2.517827294203863,-0.0786001099121859,-0.4839679003822565,0.0,False
16,0.67358994097298,1.499999992067634,-0.8385745489952519,2.7335121056818896,-0.0821769390670543,-0.4819017085785965,0.0,False
17,0.674844163994102,1.5000000071040904,-0.8378774554088777,2.649733648542256,-0.0884779927207738,-0.4665576213730368,0.0,False
18,0.676076183603561,1.5000000083611058,-0.8381178325076194,3.0062374465421757,-0.0911507363976916,-0.4644828666888476,0.0,False
19,0.677287544993699,1.4999999982592234,-0.8370521607031437,2.7442071937900603,-0.0980526938407065,-0.4268162851281684,0.0,False
20,0.678480024026006,1.4999999991411967,-0.8361707780077187,2.5695203254168115,-0.1005945898069497,-0.4108887904207724,0.0,False
21,0.679655625179859,1.4999999976592184,-0.8328455614750481,2.339575376758568,-0.1031632422880114,-0.3764056612869639,0.0,False
22,0.680816580678477,1.5000000010333223,-0.8296084832117916,2.075762547754687,-0.102563800818583,-0.3904252300130368,0.0,False
23,0.68196534990706,1.4999999980632837,-0.8315555377116923,2.2094514860970307,-0.1042298505984469,-0.3912954054728062,0.0,False
24,0.683104624109717,1.5000000048226292,-0.8317238016808814,2.200538864894521,-0.1075079400757178,-0.3957689980784291,0.0,False
25,0.684237320965253,1.5000000088411105,-0.8302895516581874,1.874337869540447,-0.1068524901094953,-0.3867876548553112,0.0,False
26,0.685366585140782,1.499999997962518,-0.8297446969010241,2.191626296197557,-0.1045965720956413,-0.4076421389889567,0.0,False
27,0.686495783515897,1.4999999915298392,-0.8298889231603624,1.8172973233759315,-0.1023092166209471,-0.4248184069629682,0.0,False
28,0.687628503431466,1.4999999968640962,-0.8274931647428184,1.9295960030371992,-0.0980997520835609,-0.4350854279439598,0.0,False
29,0.688768543209419,1.5000000063516763,-0.8273569510534693,1.9741589436309763,-0.093754025343384,-0.4419467543498215,0.0,False
30,0.689919911113552,1.5000000010218952,-0.8281021200596617,2.193408803436962,-0.0892421754365978,-0.4643820507391701,0.0,False
31,0.691086812219085,1.499999997532358,-0.826948309985655,1.6836083745919896,-0.086789187644731,-0.4812773928525751,0.0,False
32,0.692273639435304,1.4999999944927036,-0.8248650417965219,1.729953880110637,-0.0832094587683727,-0.492618381637713,0.0,False
33,0.693484960353976,1.500000004964022,-0.825209582304656,1.624785220823766,-0.0786168610616729,-0.4948263258142795,0.0,False
34,0.694725512160504,1.499999999433255,-0.8220446171711854,1.9224659174986207,-0.0746757063116742,-0.49015765488978,0.0,False
