sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,2.514,1.4999999981048533,-0.5708618286269574,-0.4999048135729081,-0.1484031073606993,4.979851084532032,0.0,False
1,2.538,1.4999999932729569,-0.5716808016929921,-0.0849585034343082,-0.1464012582919783,4.461684167911105,0.0,False
8,2.56,1.4999999977453078,-0.5742437056410948,0.2707096681589175,-0.1483206092335043,4.543518315900525,0.0,False
9,2.554,1.500000001463061,-0.5734536375066361,-0.2399934580852617,-0.1458047781474854,4.040761398676466,0.0,False
10,2.545,1.499999997408127,-0.5734921774156375,-0.1214373405896447,-0.1464701117515956,3.8702003161033,0.0,False
11,2.569,1.4999999986892811,-0.5727695541220365,-0.8190942483161655,-0.1457673484017046,3.957298851906843,0.0,False
12,2.575,1.499999998960069,-0.5715459120115572,-0.5956616512342793,-0.1480198862990135,4.945200913888774,0.0,False
13,2.606,1.500000002299853,-0.5725479496453134,-1.188442052441546,-0.1464335192227251,5.350691647276936,0.0,False
14,2.637,1.499999999089254,-0.5719216761241457,-1.156523076835356,-0.1477745017342842,5.272553105971456,0.0,False
15,2.622,1.4999999973588922,-0.5710063532856777,-0.0484797563129267,-0.1503492718417843,5.229343432640401,0.0,False
16,2.628,1.500000001229118,-0.5712568626941168,-1.179322343567644,-0.1487727032109573,4.5278451502275,0.0,False
19,2.658,1.5000000021511573,-0.5703415398555086,-0.6731791175284911,-0.1403265484777819,5.091241895992868,0.0,False
20,2.665,1.4999999976799243,-0.5730296985077609,-0.559182845798943,-0.1360711209680347,5.515416501544273,0.0,False
21,2.689,1.4999999996689086,-0.5715651819659878,0.0153581040243253,-0.1337095260822563,6.0420030848618245,0.0,False
22,2.674,1.499999997256279,-0.5712183227851153,-1.6626662951939692,-0.1317376397677976,7.167902014676365,0.0,False
23,2.695,1.4999999993449042,-0.5716904366702774,-1.2477200589704365,-0.1325313228753702,6.68967115763432,0.0,False
25,2.705,1.499999995994039,-0.5707847488089547,-0.9011715019207144,-0.1318301249009055,7.589659303826879,0.0,False
27,2.717,1.4999999969428406,-0.5705727793093768,-1.010607887360437,-0.1311222867445053,7.142309437055984,0.0,False
28,2.726,1.500000001124809,-0.5703126349237926,-0.5591828823762338,-0.1296711767427778,4.1942364718659455,0.0,False
29,2.8,1.500000000717985,-0.5705535093549462,0.2114315982502869,-0.1234373449548066,3.258320588541126,0.0,False
30,2.742,1.5000000013312127,-0.5709003685358187,-0.8829321615381507,-0.1254520983296731,2.945563646938656,0.0,False
31,2.769,1.5000000052663167,-0.5703897147416552,-0.2399934993136201,-0.1249184899950593,1.5708592046376058,0.0,False
32,2.73683333333333,1.5000000017196753,-0.5710545281718243,-1.0926852181564894,-0.1257502114939549,0.7258713537066106,0.0,False
34,2.747,1.499999998583228,-0.571844596306283,-1.1747624675789743,-0.117455638903558,0.0089203399824773,0.0,False
35,2.779,1.4999999987811037,-0.5721336456235833,-1.4118746164616296,-0.1237922437688725,-0.1525444866439188,0.0,False
36,2.809,1.5000000009795034,-0.5720180258967192,-0.9102912516792276,-0.1283136522865866,-0.2405051482529871,0.0,False
38,2.84,1.5000000005654794,-0.5734921774156375,-1.3799556916096796,-0.1321974995723624,-0.290642332754888,0.0,False
39,2.83025,1.4999999983686438,-0.5731356832574797,-0.8555730368091554,-0.1270140522851317,-0.2850985399499343,0.0,False
40,2.868,1.4999999982217471,-0.5734536375066361,-0.4041479862007283,-0.1406223055105877,-0.363721230014173,0.0,False
41,2.831,1.5000000005947778,-0.5754577127744288,-0.6139010644296273,-0.1456529235004784,-0.3930621351017294,0.0,False
44,2.825,1.499999999260296,-0.5754480777971435,-0.9650094215457616,-0.1571906815172254,-0.4206172058265671,0.0,False
46,2.853,1.5000000039170238,-0.5794080534461618,-1.2796390482247637,-0.1542787409755998,-0.4327436238960527,0.0,False
47,2.862,1.4999999989202168,-0.578839589788426,-0.8099745527725206,-0.1577195136564749,-0.435946233243116,0.0,False
49,2.877,1.50000000154474,-0.5803426462393407,-0.6640594131879425,-0.157012588545173,-0.4407648734170324,0.0,False
50,2.883,1.499999996788225,-0.5807954901699319,-0.5135843464681202,-0.1513465404037512,-0.435614895966371,0.0,False
52,2.914,1.5000000002229166,-0.5798994372858945,-1.4209943289148437,-0.1351353281102054,-0.4255701760034455,0.0,False
60,2.899,1.4999999963280155,-0.5819420524625486,-0.3631093250145228,-0.1285275307648426,-0.4097218277671647,0.0,False
61,2.93,1.499999999709597,-0.5854780891126915,-0.5044646796506789,-0.1385542243174678,-0.4172230874948234,0.0,False
62,2.905,1.499999995808034,-0.5830693448005944,-0.5865419198027246,-0.1431342540610693,-0.4474398745276685,0.0,False
63,2.893,1.5000000004970782,-0.5856515187031278,-1.1337238463489954,-0.1579137235738256,-0.4451661866873702,0.0,False
66,2.945,1.4999999969318123,-0.5862970621788662,-0.3266305396635308,-0.1568137519979183,-0.4630147659296522,0.0,False
73,2.92,1.500000001396676,-0.5859020281115668,-0.258232853251308,-0.1513794139846759,-0.4648632931538124,0.0,False
92,2.837,1.499999997845537,-0.5855069940444075,-0.8920518231777482,-0.1567643997314279,-0.4644465309799704,0.0,False
93,2.816,1.5000000071603177,-0.5852083097496817,-1.4255542475934806,-0.1521820470747434,-0.4567412728640062,0.0,False
99,2.846,1.5000000078830422,-0.5904304674183207,-1.5167512338908389,-0.1413323883892659,-0.4501387709099173,0.0,False
106,2.83475,1.5000000003889529,-0.5921358583913877,-0.609341213291839,-0.1429788015029781,-0.4311093015807233,0.0,False
116,2.95133333333333,1.500000004074969,-0.5974736357868907,-1.07444584649653,-0.154608053617752,-0.4299994575637235,0.0,False
120,2.982,1.500000000646324,-0.5979264797176223,-0.0849585841257692,-0.156505556188993,-0.4158519112396086,0.0,False
121,2.966,1.4999999971162654,-0.5991212168963854,-0.8145343828705043,-0.1636615357891972,-0.3675072427786274,0.0,False
123,2.96,1.500000002085475,-0.5980806393534877,-1.0516465812065665,-0.1793913189565703,-0.3509458800111911,0.0,False
124,2.973,1.4999999960935757,-0.5974350958778893,-0.9923684826403064,-0.1939820476556127,-0.3288085492895805,0.0,False
126,3.0115,1.5000000011519885,-0.5980613693990571,-1.425554187243507,-0.2013580046050467,-0.1838893616777713,0.0,False
127,3.025,1.4999999974901688,-0.5978493998996194,-1.2249207951775625,-0.1951021717508628,0.3661639008526174,0.0,False
128,3.019,1.5000000040115429,-0.5978204949677632,-1.621627721361255,-0.1936943371406148,1.478306172880796,0.0,False
129,3.065,1.5000000010785142,-0.5969533470155821,-0.8920518568187386,-0.2032889937735957,5.346198193104125,0.0,False
130,3.05,1.5000000009666243,-0.5969437120382967,-0.8327738190255929,-0.2047874113741181,4.74505270764519,0.0,False
131,3.04,1.499999997799184,-0.5981769891260613,0.1703929899778861,-0.2059565291496847,2.5478690321192814,0.0,False
133,3.056,1.500000006918231,-0.5964137882895624,-0.7643761468877489,-0.2228950257083456,1.4824537623183935,0.0,False
134,3.087,1.4999999978693728,-0.5972231263784518,-0.8282139377089557,-0.2344397862143235,0.9867088982298486,0.0,False
135,3.093,1.5000000005611127,-0.5988707074879464,0.0335974900965371,-0.229927010781305,0.8970616685199122,0.0,False
136,3.139,1.4999999973576223,-0.5996126007361183,0.1840725418198495,-0.2206374197497987,0.6467670457778928,0.0,False
137,3.124,1.5000000028876614,-0.5989766922376653,-1.849620158491286,-0.225388574068783,0.596963404092472,0.0,False
138,3.133,1.4999999993819009,-0.5997089505085518,-0.6093412026230794,-0.2275515958154602,0.2493876200510939,0.0,False
140,3.207,1.5000000029004064,-0.5996222357132636,-1.1975617565056818,-0.2241342623256802,0.0902307935781375,0.0,False
141,3.185,1.5000000013990364,-0.6014625163677653,-0.4269472652025525,-0.2327550319281247,-0.0109229671096167,0.0,False
143,3.161,1.4999999991954465,-0.6028884930005369,-0.0621593234070971,-0.2605314688407156,-0.1032377117878355,0.0,False
144,3.191,1.4999999991748396,-0.6027536033191021,-0.9923685145297398,-0.2770349153281338,-0.1307742071069042,0.0,False
145,3.244,1.5000000024539315,-0.6016937558216334,-1.037967038113342,-0.2672067669175999,-0.1395516375618067,0.0,False
146,3.201,1.5000000038579644,-0.6027536033191021,-0.4907851770135086,-0.260975144991495,-0.1798547150382784,0.0,False
149,3.228,1.500000003274438,-0.6037652759301436,0.3801459815161789,-0.2728834839752257,-0.2498554882030683,0.0,False
150,3.238,1.4999999996530815,-0.6054803018803557,-0.2217540425576989,-0.2487496826612044,-0.3424042220311585,0.0,False
151,3.253,1.500000003201173,-0.6069159134904127,-0.6367003368802493,-0.2466475469921882,-0.3435551071905625,0.0,False
152,3.259,1.5000000070087254,-0.6080913807146051,-0.2719124608657511,-0.2419612018997861,-0.3413325010892121,0.0,False
156,3.274,1.5000000043384716,-0.6107409994579962,0.5078217404248652,-0.2535633794176514,-0.3348352708167783,0.0,False
157,3.305,1.4999999977768896,-0.6119068317050435,0.3755861943849705,-0.2624629185305428,-0.3011493457619807,0.0,False
158,3.268,1.5000000008539671,-0.609440277529374,-0.5272639367029702,-0.2474286749765741,-0.3037399661431549,0.0,False
161,3.296,1.5000000065162415,-0.6115407025696001,-0.7370170489686327,-0.2241116362764297,-0.3007450606646093,0.0,False
165,3.336,1.500000004090836,-0.6150478342880271,-0.198954845918597,-0.2196663560818484,-0.2561553401920639,0.0,False
166,3.321,1.4999999907190082,-0.6141228764721336,-0.5455032248268417,-0.2185419501569988,-0.2107263278588891,0.0,False
167,3.327,1.499999997830982,-0.6141036065175628,-0.4634260187934465,-0.2166490479551755,-0.0968760365178082,0.0,False
169,3.358,1.4999999967852895,-0.6148262298113041,0.4713430342187429,-0.2065349816415596,0.0315414179353801,0.0,False
170,3.335,1.5000000003761904,-0.6162233015123597,0.1840725082443471,-0.2079584099601632,0.3167560749875645,0.0,False
175,3.342,1.5000000007859862,-0.6149996594017403,0.5169414786856052,-0.2129737846532178,0.6075592750134502,0.0,False
176,3.364,1.5000000066356918,-0.6146142603118665,-0.504464753510324,-0.2062094170311668,0.6925066839181465,0.0,False
177,3.373,1.4999999957332577,-0.6153176136508968,-0.445186600411449,-0.1918406297720017,1.688715273698391,0.0,False
179,3.404,1.4999999995208424,-0.615346518582753,0.2524702523986238,-0.1783525486668524,2.584227778617349,0.0,False
181,3.379,1.500000003402515,-0.6148936746520215,-0.3995881928460059,-0.1803985413651227,2.059371687211147,0.0,False
182,3.38883333333333,1.5000000053209968,-0.6154139634233302,0.2661497345141331,-0.1795563687006059,0.3615857453168273,0.0,False
185,3.388,1.5000000053598417,-0.6135736827689687,-0.2855919899211825,-0.1776940029554837,-0.010556097268225,0.0,False
186,3.416,1.4999999975385354,-0.61636782617108,0.4804627236292597,-0.1854981491494366,-0.0563586635942865,0.0,False
187,3.395,1.499999998382304,-0.6148262298113041,0.7905324447237978,-0.1869043409376776,-0.107622625403772,0.0,False
189,3.447,1.4999999976436842,-0.6153176136508968,0.2114316325349595,-0.1861467833759402,-0.1120675030214349,0.0,False
192,3.441,1.4999999964758803,-0.6175625633498432,-0.732457094452195,-0.1802472557780123,-0.1721790531375792,0.0,False
193,3.425,1.500000004115366,-0.6171097194191116,-0.5455033672854656,-0.1772174840559297,-0.2305856085479333,0.0,False
195,3.432,1.499999997784629,-0.6173987687365521,0.2935089126146888,-0.1758137917745689,-0.2719453363088165,0.0,False
201,3.41780555555556,1.499999992797632,-0.6221391775427437,0.1749528945454662,-0.1769518353145849,-0.2925079107787797,0.0,False
203,3.40969444444444,1.4999999967618536,-0.6230352304269213,0.252470283212635,-0.1820548643689335,-0.2995433299515937,0.0,False
204,3.45183333333333,1.4999999982309136,-0.6214743641127148,0.7175748627722234,-0.1822600688065307,-0.2970405724643024,0.0,False
205,3.46016666666667,1.4999999985397214,-0.6215803488624336,0.3117483000811326,-0.1805761221927184,-0.2637604144506928,0.0,False
206,3.41,1.5000000036850427,-0.6223704169967522,-0.8008549046850705,-0.1983041705516725,-0.2767403754464194,0.0,False
207,3.43458333333333,1.5000000020751345,-0.6233531846760777,0.1293543017147108,-0.1940373963736359,-0.2317291975865281,0.0,False
210,3.456,1.5000000065134558,-0.624904416013139,-0.258232908656421,-0.1857000532357299,-0.2272190772534682,0.0,False
214,3.515,1.4999999986866008,-0.626012438396614,0.0290376617624272,-0.182030243467764,-0.1805915602143019,0.0,False
215,3.484,1.4999999936969048,-0.6259738984876125,0.3117483543599518,-0.1815021279456472,-0.0315898742110192,0.0,False
216,3.49375,1.5000000071623767,-0.6271590006892306,0.4987020105304949,-0.1812932871335633,0.0257694012440846,0.0,False
217,3.504,1.5000000020048525,-0.6278141791421142,-0.1305570887218967,-0.1796976811503642,0.0394159180523467,0.0,False
