sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,2.523,1.5000000040655377,0.4067729240854345,-0.1415809067343785,-0.001227746542866,2.0745282304078345,0.0,False
1,2.545,1.500000003422216,0.4051296440882289,-0.5049544723125944,-0.0031950679706785,2.3270538084306094,0.0,False
2,2.501,1.5000000034704926,0.4069091960852682,-0.5006026928477214,-0.0071136298555755,1.8765256543094804,0.0,False
3,2.508,1.4999999988656092,0.405330044087854,-0.3722252311533533,-0.0121765406097776,1.847827584714489,0.0,False
4,2.486,1.499999995328911,0.4067809400854522,-0.4657885029155568,-0.0168521062009505,2.0838973588907628,0.0,False
6,2.471,1.5000000040435948,0.4065003800858837,-0.4897232418060822,-0.0185353237639763,1.9847628887873563,0.0,False
8,2.477,1.4999999927842589,0.4082238200831493,-0.2743102308805193,-0.0185143922279528,1.6893666227554616,0.0,False
9,2.455,1.5000000078780835,0.4083440600828311,-0.2590789249104231,-0.020756539735281,1.634845724700781,0.0,False
11,2.461,1.5000000043457349,0.4075184120841611,0.1913302024312864,-0.0232234922829518,1.7233597221545245,0.0,False
12,2.418,1.4999999981870458,0.4074222200844157,-0.6572667725992274,-0.0220565821316093,1.6348473337016554,0.0,False
13,2.434,1.500000006855103,0.4087528760822155,-0.4048635327372761,-0.0200050192204244,2.179307348427241,0.0,False
14,2.492,1.499999994098543,0.4083200120828947,-0.5963418859668409,-0.0193369661988332,2.114784229976304,0.0,False
16,2.424,1.5000000074980144,0.407374124084543,-0.7181916300582283,-0.0178056557092185,3.0255475844354174,0.0,False
17,2.409,1.5000000049433202,0.4076466680839771,-0.6006936061751444,-0.0170148523470238,2.156183669386276,0.0,False
20,2.44,1.499999998976281,0.4056426680872598,-0.6398596514651738,-0.0183800146320194,1.5291810429648225,0.0,False
21,2.4265,1.4999999990610988,0.407318012084536,-0.2721343084997046,-0.0176199253322283,1.1511290111283865,0.0,False
22,2.46466666666667,1.499999997792446,0.407414204084398,-0.1198220429335833,-0.0166702512982287,0.7286861922829672,0.0,False
23,2.46133333333333,1.500000000824732,0.4073580920845077,-0.3831046687767026,-0.016292469595309,0.2186976660785118,0.0,False
24,2.4965,1.4999999979043086,0.4072939640845996,-0.5093062811898965,-0.0186474882250858,0.0877248886660627,0.0,False
28,2.47627777777778,1.499999998088009,0.4064362520859757,-0.267782534360422,-0.0230007660563074,0.1988768525880025,0.0,False
29,2.403,1.499999994137982,0.4075344440841964,-0.4092153794896054,-0.0294016516267421,0.3414016429663339,0.0,False
31,2.457,1.5000000006229586,0.4052098040880556,-0.2917173067252114,-0.0265729102446433,0.345241426153727,0.0,False
37,2.48033333333333,1.4999999964579471,0.4046647160888374,-0.2743102116906919,-0.0286938624019666,0.345403435924357,0.0,False
38,2.467,1.4999999989048498,0.4047208280888444,-0.5245375030082265,-0.0356329629890213,0.0199185700381036,0.0,False
39,2.52508333333333,1.500000000017098,0.4047448760887808,-0.4744920362268732,-0.0393256699871337,-0.3722785080824989,0.0,False
40,2.45416666666667,1.4999999956588714,0.4060595000866619,-0.7007845785560349,-0.0347496544655374,-0.4825149762761916,0.0,False
41,2.44527777777778,1.4999999957543688,0.4057869560871111,-0.504954513545281,-0.0475156601685105,-0.5280337505522216,0.0,False
47,2.42616666666667,1.500000002092969,0.4065645080857917,-0.4113912268252397,-0.0631233760428698,-0.5376995515295556,0.0,False
48,2.489,1.500000003711602,0.4080394520833263,-0.7595335532424955,-0.070349343187649,-0.5434793326052644,0.0,False
49,2.48744444444444,1.49999999453614,0.4065564920857741,-0.6877292470938442,-0.0629290691701823,-0.5492711818096884,0.0,False
51,2.4515,1.4999999936633446,0.408239852083068,-0.7268952648545688,-0.0528010212864145,-0.5547998977178519,0.0,False
53,2.43773148148148,1.5000000065940222,0.4101476600799233,-0.6181007139307386,-0.0511212365721267,-0.5585488647822453,0.0,False
58,2.44283333333333,1.5000000088510377,0.4151656760717345,-0.6311560391293961,-0.0491182667620066,-0.5577627467150544,0.0,False
64,2.45675,1.5000000034511205,0.4158390200705354,-0.6181007310524561,-0.0294456887440408,-0.5576792901674887,0.0,False
82,2.387,1.5000000017223043,0.424840988055845,-0.8422173689413636,-0.0131378170026597,-0.5507107625951225,0.0,False
84,2.381,1.4999999955651486,0.4262518040535882,-0.9118458708329544,0.0027865658424308,-0.5469969500122757,0.0,False
87,2.394,1.500000006386209,0.4276065080513244,-1.001057282895416,0.0231552979935402,-0.541230942426019,0.0,False
88,2.40216666666667,1.499999996052013,0.4269732440523784,-0.6724980115272968,0.0348687111194871,-0.5382660154018216,0.0,False
90,2.416,1.4999999930902117,0.4278870680508927,-0.6159248979463452,0.0374536023332537,-0.5303132103703464,0.0,False
91,2.372,1.4999999968109126,0.4290173240489509,-0.8618004029190962,0.0391206386922435,-0.50896998686184,0.0,False
99,2.366,1.4999999961135064,0.4283039000501782,-0.9379565430002118,0.0518937404641174,-0.4294524466813451,0.0,False
107,2.341,1.5000000040473922,0.4291455800487669,-0.4918991313875007,0.0616581313218524,-0.2519301978667346,0.0,False
110,2.357,1.4999999925661467,0.427646588051296,-0.2068576541010574,0.048557458483778,1.8753003755080777,0.0,False
112,2.36638888888889,1.4999999994465456,0.4272057080519575,-0.3961600136790842,0.0405763716951518,2.6507129489397765,0.0,False
113,2.38011111111111,1.5000000009475352,0.4273339640517736,-0.2612548506486595,0.0499373029793951,2.8614955174275307,0.0,False
114,2.3895,1.5000000002582703,0.4297788440477128,-0.3287074318001466,0.071482554266511,-0.5246285874034898,0.0,False
115,2.444,1.499999997998661,0.4279191320508468,-0.5593517415196554,0.0635211481854781,-0.5498245527499425,0.0,False
116,2.40066666666667,1.4999999965634443,0.426652604052955,-0.4070394770050315,0.0394794859797185,-0.5571751940236422,0.0,False
122,2.43066666666667,1.499999998989518,0.4282878680501429,-0.1198220368196954,0.0434449651400958,-0.5626864387214354,0.0,False
123,2.40733333333333,1.4999999971044045,0.4263640280533689,-0.0588971375618388,0.0309389072927465,-0.5680228788026392,0.0,False
125,2.44216666666667,1.5000000003351863,0.4280874680505179,-0.0567212315581879,-0.0012867458567073,-0.5669307537489134,0.0,False
128,2.41670833333333,1.4999999932332937,0.4295223320481974,-0.1067667286217219,-0.0250588561908968,-0.5665732392201291,0.0,False
131,2.44883333333333,1.499999997862606,0.4282958840501606,-0.2264406330905085,-0.0223652973898578,-0.566985768380369,0.0,False
161,2.554,1.5000000018542194,0.458075324001353,-0.1502844764938112,-0.0175638373698084,-0.5668113521569279,0.0,False
162,2.569,1.4999999980857266,0.4600071799982614,-0.4614367089581158,-0.0195828807107946,-0.5667256782657023,0.0,False
163,2.581,1.5000000029877771,0.4599430519983534,-0.5267133706029369,-0.0413894866085191,-0.5666952778179721,0.0,False
164,2.61816666666667,1.500000002083486,0.4593578839992802,-0.1285255793478429,-0.0666375989903517,-0.5660882502507067,0.0,False
165,2.612,1.5000000005753906,0.4610492599965918,-0.1916263854397208,-0.0738903786507129,-0.5643673396654111,0.0,False
166,2.658,1.5000000024409588,0.4614340279959232,-0.744302333109422,-0.064343152253747,-0.5620137926342723,0.0,False
168,2.705,1.4999999994753273,0.4616344279956649,-0.6855533303396729,-0.0470888007361519,-0.557190417882012,0.0,False
169,2.726,1.5000000012868626,0.4621234039947595,-0.0741283434923514,-0.0312280248382249,-0.5446940603993452,0.0,False
