sample_index,axis,baseline_distance,mode_common,mode_difference,mode_coupling,mode_saliency,detection_score,is_candidate
0,2.21025,1.49999999851467,-1.0179147420424008,0.2135082675418572,-0.1366529940233711,-0.0763524560770533,0.0,False
1,2.246,1.4999999936028554,-1.018857521387588,0.178298453392183,-0.1366924506240719,-0.1043886827298729,0.0,False
2,2.153,1.4999999994092696,-1.0195714707945494,0.1637288428277943,-0.1363983988610482,-0.1011289657299584,0.0,False
3,2.18175,1.4999999974337144,-1.0209536036210662,0.0823819921445474,-0.1364202883305348,-0.0817440151947354,0.0,False
4,2.188,1.499999997599582,-1.0220794469166743,0.195296288021932,-0.1361156028622876,-0.0188115456773438,0.0,False
5,2.178,1.5000000064867705,-1.023498192533169,0.4417650906729801,-0.1360945254342115,-0.0395712993904535,0.0,False
6,2.169,1.4999999948819471,-1.0235622649158296,0.2365767948341612,-0.1358930930983356,-0.0592030115387705,0.0,False
7,2.23,1.5000000039123542,-1.0233608945702868,0.2997116324849472,-0.135886652830914,-0.0672280441434086,0.0,False
8,2.2,1.4999999944426037,-1.0266011264943615,0.1831549788343182,-0.1359667260323913,0.043283640543559,0.0,False
11,2.163,1.499999999630708,-1.0252922192481997,0.2669300805670405,-0.1358402586470321,0.1227627083712601,0.0,False
12,2.221,1.5000000008374863,-1.0249535509397745,0.1273048704051365,-0.1357583482630765,0.2656260956694621,0.0,False
13,2.184,1.4999999999664688,-1.0249901637298853,0.3628465244564757,-0.1353995827473003,0.3051099013794326,0.0,False
14,2.12530555555556,1.49999999338138,-1.0243219803104626,0.0168188684697626,-0.1353596946137046,0.243848410201199,0.0,False
17,2.19601851851852,1.5000000049583508,-1.023681256483723,0.2596452649981266,-0.1353403732753245,0.0577566087326742,0.0,False
18,2.116,1.4999999941970226,-1.025978709062611,0.1515875420332308,-0.1353557519721161,-0.0406515558831824,0.0,False
19,2.19877777777778,1.4999999946604177,-1.0249443977422137,0.3203519191704654,-0.135483827096442,-0.0984689462869693,0.0,False
20,2.147,1.50000000448922,-1.023132064632194,0.4733325368650041,-0.1357096092170846,-0.0515196614839566,0.0,False
22,2.17244444444444,1.4999999942945277,-1.0219146893612423,0.265715970651823,-0.1355399210912833,-0.120857947633588,0.0,False
23,2.18724074074074,1.4999999947579228,-1.0216675530280277,0.1600864652823008,-0.1354595314148876,-0.1328082509444209,0.0,False
26,2.095,1.50000000448922,-1.0199833646833294,0.3519193153192235,-0.1352744217582234,-0.1596098765727429,0.0,False
28,2.09760185185185,1.4999999946604177,-1.0214387230899349,0.2462898535447187,-0.1354831459207472,-0.1888745433000292,0.0,False
29,2.1225,1.50000000448922,-1.0189124405726877,0.2875703079038469,-0.1357395950382948,-0.2483193208681099,0.0,False
30,2.05659259259259,1.50000000448922,-1.0194067132391171,0.3749878274206957,-0.1365409036081832,-0.2290466323899145,0.0,False
31,2.10566666666667,1.4999999941970226,-1.018262563548387,0.2960692766541722,-0.1370232649278292,-0.2166386258588247,0.0,False
32,2.138,1.4999999947579228,-1.0195440112019996,0.0119623340492709,-0.13663526253456,-0.2118337552516034,0.0,False
33,2.11095833333333,1.50000000448922,-1.029850511616131,0.179512540734463,-0.1367080187900955,-0.2265051278236771,0.0,False
34,2.036,1.5000000032835572,-1.0274523738643384,0.2353626276608866,-0.1364070641397335,-0.214999390698729,0.0,False
