sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,2.394,1.4999999919237772,47407.0745,47407.049452047744,0.02504795225735623,-0.005947919625230572,0.01204485839865322,-0.4938139933546774,0.4938139933546774,0.02504795225735623,47407.13467520138
1,2.3155,1.4999999994514277,47407.077000000005,47407.05873648215,0.018263517857429835,0.008896292702010452,0.011953564576875936,0.744237640981189,0.744237640981189,0.018263517857429835,47407.137737369056
2,2.35,1.5000000001809624,47407.0585,47407.083123257275,-0.024623257276784702,0.013409088602476749,0.01204485839865322,1.113262452630914,1.113262452630914,0.024623257276784702,47407.14686415255
3,2.366,1.4999999956776409,47407.0485,47407.12261736764,-0.074117367642094,0.01304603071857172,0.012165493744216334,1.0723798797540796,1.0723798797540796,0.074117367642094,47407.161925164844
5,2.357,1.4999999971362017,47407.2015,47407.175810443325,0.02568955667793979,0.01829840528060705,0.01204485839865322,1.5191880780145215,1.5191880780145215,0.02568955667793979,47407.18271071823
9,2.283,1.4999999935511286,47407.3185,47407.23538264566,0.08311735433821557,0.01789428425678795,0.011953564576875936,1.4969831084030183,1.4969831084030183,0.08311735433821557,47407.209011125015
10,2.3275,1.5000000043110442,47407.3345,47407.294014135994,0.04048586400527453,0.005067621645464028,0.01204485839865322,0.42072903455890004,0.42072903455890004,0.04048586400527453,47407.2406166975
11,2.326,1.5000000029740066,47407.3565,47407.34599537447,0.010504625531236517,0.014814727281450791,0.011953564576875936,1.23935644352562,1.23935644352562,0.010504625531236517,47407.27731774796
12,2.335,1.500000005413341,47407.4495,47407.38918259823,0.06031740177688971,0.02450553152125264,0.011862270755098657,2.065838154193171,2.065838154193171,0.06031740177688971,47407.31890458871
13,2.314,1.5000000054022085,47407.445,47407.42358913695,0.021410863042984313,0.024033833918619383,0.011953564576875936,2.010599747385196,2.010599747385196,0.021410863042984313,47407.36492582326
14,2.32,1.49999999308776,47407.3545,47407.45167644565,-0.09717644564448547,0.01348240869262448,0.01204485839865322,1.1193497047779322,1.1193497047779322,0.09717644564448547,47407.414940395625
20,2.301,1.4999999988712174,47407.539,47407.47589930655,0.06310069344709617,-0.0009202901828149124,0.011953564576875936,-0.07698876572727148,0.07698876572727148,0.06310069344709617,47407.46850652476
21,2.298,1.500000005128342,47407.516,47407.50290012949,0.013099870516122616,-0.001164917460121261,0.011862270755098657,-0.09820358042498353,0.09820358042498353,0.013099870516122616,47407.525193373476
22,2.273,1.499999997412688,47407.557,47407.53555572175,0.021444278254240483,-0.004906687668231332,0.01167815060173958,-0.42015964989357396,0.42015964989357396,0.021444278254240483,47407.58482318052
23,2.252,1.499999998629171,47407.5625,47407.5743454727,-0.011845472695738546,-0.004808062448425686,0.011494030448380507,-0.41830952771689717,0.41830952771689717,0.011845472695738546,47407.64721818468
25,2.23,1.4999999972198683,47407.5315,47407.62063842587,-0.08913842587368001,0.004012312084456716,0.01122008471965375,0.35760087242732824,0.35760087242732824,0.08913842587368001,47407.71220062468
27,2.237,1.5000000051780886,47407.6845,47407.676197019966,0.008302980035479378,-0.0022897430874944864,0.011494030448380507,-0.19921150355201192,0.19921150355201192,0.008302980035479378,47407.7795927393
30,2.26475,1.4999999988676196,47407.7705,47407.74385853009,0.02664146990389908,0.0037178162956390936,0.01122008471965375,0.33135367410611005,0.33135367410611005,0.02664146990389908,47407.84921676729
32,2.246,1.5000000009448295,47407.8455,47407.82320150998,0.02229849002123511,0.005015574712818358,0.010946138990926993,0.45820491745771313,0.45820491745771313,0.02229849002123511,47407.92089494741
35,2.289,1.4999999981858203,47407.897,47407.914793074844,-0.017793074848543845,-0.002721213309414895,0.01122008471965375,-0.24253054922555622,0.24253054922555622,0.017793074848543845,47407.994449518425
40,2.267,1.4999999962824273,47408.024000000005,47408.0176178031,0.006382196899535342,0.017982900114682433,0.011494030448380507,1.5645425854266986,1.5645425854266986,0.006382196899535342,47408.06970271908
41,2.22066666666667,1.5000000024846218,47408.196500000005,47408.12933209504,0.06716790496432484,0.02213950159248819,0.01167815060173958,1.895805453064656,1.895805453064656,0.06716790496432484,47408.14647678815
42,2.20883333333333,1.5000000011560577,47408.284,47408.25087589599,0.03312410400885386,0.016234220963115956,0.011862270755098657,1.3685593001776781,1.3685593001776781,0.03312410400885386,47408.22459396437
44,2.2,1.5000000001947171,47408.3155,47408.396976564894,-0.08147656489583782,0.005362513285350348,0.01167815060173958,0.4591919960812585,0.4591919960812585,0.08147656489583782,47408.30387648652
50,2.221,1.4999999921093308,47408.667,47408.56980140506,0.09719859494319594,0.015265329767963262,0.011862270755098657,1.2868809086491217,1.2868809086491217,0.09719859494319594,47408.38414659335
54,2.215,1.5000000007202523,47408.794,47408.748287606664,0.04571239333573121,0.009622166552261537,0.011953564576875936,0.8049621090327761,0.8049621090327761,0.04571239333573121,47408.46522652363
57,2.206,1.50000000304486,47408.883,47408.90950605576,-0.02650605576045106,0.0021429892613731194,0.01204485839865322,0.17791734783803975,0.17791734783803975,0.02650605576045106,47408.546938516105
62,2.258,1.5000000069996249,47408.958,47409.03354687908,-0.07554687907865534,-9.714518848668831e-05,0.012165493744216334,-0.007985305860098992,0.007985305860098992,0.07554687907865534,47408.62910480953
69,2.28983333333333,1.4999999991584134,47409.1665,47409.095167726504,0.07133227349497237,0.020259890650625896,0.01228612908977945,1.6490051913486434,1.6490051913486434,0.07133227349497237,47408.71154764267
70,2.28316666666667,1.4999999984753716,47409.076,47409.12040627204,-0.04440627204178017,0.005098353156768646,0.01236517639129349,0.4123154409959307,0.4123154409959307,0.04440627204178017,47408.79408925429
75,2.304,1.5000000002063651,47409.1365,47409.136644690654,-0.000144690653670905,-0.013763115212933911,0.01244422369280753,-1.105984234347111,1.105984234347111,0.000144690653670905,47408.87655188315
78,2.33077777777778,1.4999999962854986,47409.10400000001,47409.091037106045,0.012962893960115587,0.008999362786051733,0.012466554277996606,0.721880528121195,0.721880528121195,0.012962893960115587,47408.95875776799
79,2.269,1.4999999928159056,47409.175,47409.073263242346,0.10173675765617542,0.024850782636566125,0.012488884863185681,1.9898319913109643,1.9898319913109643,0.10173675765617542,47409.040529147576
81,2.341,1.4999999961596486,47409.1885,47409.2277552425,-0.039255242501519294,0.012093532564013194,0.012776280259000003,0.9465613088358906,0.9465613088358906,0.039255242501519294,47409.12168826069
84,2.30633333333333,1.499999993195983,47409.3825,47409.50654082199,-0.1240408219915918,0.011438074996855738,0.012488884863185681,0.9158603928339922,0.9158603928339922,0.1240408219915918,47409.20205734605
101,2.19,1.5000000004840175,47409.957,47409.77864375377,0.17835624623041973,0.004502725642739421,0.012776280259000003,0.352428527823469,0.352428527823469,0.17835624623041973,47409.28145864244
103,2.169,1.5000000037025456,47410.046,47409.97888410043,0.06711589957597419,-0.004066986360656748,0.013063675654814326,-0.3113202186061586,0.3113202186061586,0.06711589957597419,47409.359714388615
104,2.184,1.4999999919283782,47410.0615,47410.10498297716,-0.04348297715800404,-0.007406671043529111,0.012776280259000003,-0.5797204580191974,0.5797204580191974,0.04348297715800404,47409.43664682333
106,2.178,1.5000000021820468,47410.1405,47410.19080539015,-0.05030539014619724,-0.0015785258560260529,0.012488884863185681,-0.12639445981916117,0.12639445981916117,0.05030539014619724,47409.512078185355
107,2.147,1.50000000554306,47410.184,47410.246562834844,-0.06256283484071776,0.009410859460877143,0.012548010022507088,0.7499882008379888,0.7499882008379888,0.06256283484071776,47409.585830713426
109,2.126,1.499999998238179,47410.2235,47410.28766451407,-0.06416451407044994,-0.008295715819220872,0.012488884863185681,-0.6642479220602558,0.6642479220602558,0.06416451407044994,47409.65772664633
114,2.116,1.499999999359353,47410.4045,47410.33282040449,0.07167959551032414,-0.01751230925576843,0.012466554277996606,-1.404743352914891,1.404743352914891,0.07167959551032414,47409.7275882228
115,2.11,1.5000000024208235,47410.401,47410.38780193581,0.013198064186008246,-0.01783381263360519,0.01244422369280753,-1.4330996511990313,1.4330996511990313,0.013198064186008246,47409.7952376816
120,2.064,1.4999999952854255,47410.40700000001,47410.432136354146,-0.02513635413946306,-0.006376658400277419,0.01236517639129349,-0.5156948998129394,0.5156948998129394,0.02513635413946306,47409.8604972615
123,2.086,1.4999999964912172,47410.4725,47410.4535029313,0.018997068709537622,0.006961645302884898,0.01244422369280753,0.5594278497989849,0.5594278497989849,0.018997068709537622,47409.92318920125
125,2.0865,1.4999999991094957,47410.4395,47410.45533344135,-0.015833441352953868,0.010380738115777785,0.01236517639129349,0.8395139533219294,0.8395139533219294,0.015833441352953868,47409.9831357396
126,2.03933333333333,1.4999999993801276,47410.4035,47410.44987650756,-0.04637650755853488,-0.0039886799262667805,0.01244422369280753,-0.32052460842311475,0.32052460842311475,0.04637650755853488,47410.0406236952
127,2.107,1.500000001978005,47410.5045,47410.45169100205,0.05280899795375274,-0.009555472256771416,0.012466554277996606,-0.7664886418243706,0.7664886418243706,0.05280899795375274,47410.09598866898
128,2.062,1.4999999998201607,47410.5215,47410.46401810151,0.0574818984877431,-0.0004312533090585144,0.012488884863185681,-0.03453097004118827,0.03453097004118827,0.0574818984877431,47410.14912607328
129,2.018,1.5000000008503915,47410.4575,47410.490892678754,-0.033392678754413964,-0.003436925994152292,0.012548010022507088,-0.27390207594571203,0.27390207594571203,0.033392678754413964,47410.1999313204
