sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,1.667,1.5000000028937377,47277.026,47277.03030066263,-0.004300662631532764,6.864476687651333e-06,0.008826977390852595,0.0007776701336932161,0.0007776701336932161,0.004300662631532764,47276.84805561519
1,1.734,1.499999998486632,47276.9985,47277.04300417168,-0.04450417168297848,-0.0012307800640836755,0.009432906236729297,-0.1304772922783157,0.1304772922783157,0.04450417168297848,47276.84936353374
2,1.719,1.5000000022756854,47277.0695,47277.077192247016,-0.007692247018429308,0.001358656530326485,0.010038835082606001,0.13534005879632285,0.13534005879632285,0.007692247018429308,47276.85324478951
3,1.778,1.500000001834769,47277.176,47277.12698121086,0.04901878914377955,-0.0045460838501023785,0.009432906236729297,-0.48193883581722713,0.48193883581722713,0.04901878914377955,47276.85963563268
4,1.68629166666667,1.4999999969377846,47277.194,47277.18648738543,0.0075126145725992605,-0.009513218067504268,0.010038835082606001,-0.9476416326419731,0.9476416326419731,0.0075126145725992605,47276.868472313414
5,1.76708333333333,1.499999996794967,47277.2415,47277.24891900276,-0.0074190027679403095,-0.006380298524308217,0.010316258811659967,-0.6184701877677666,0.6184701877677666,0.0074190027679403095,47276.8796910819
6,1.756,1.5000000009591568,47277.3265,47277.30960472391,0.016895276096787447,-0.0009995136446716013,0.010593682540713934,-0.09434997139382295,0.09434997139382295,0.016895276096787447,47276.893228188295
7,1.742,1.5000000005521694,47277.318,47277.363879266515,-0.04587926651310442,0.004741298192542904,0.010672426042281215,0.4442568328662279,0.4442568328662279,0.04587926651310442,47276.90901988279
8,1.7095,1.4999999981367025,47277.359,47277.4082502918,-0.04925029180671939,-0.002877452108100753,0.010751169543848497,-0.26764084561824686,0.26764084561824686,0.04925029180671939,47276.92700241555
9,1.688,1.4999999996017277,47277.466,47277.44210438674,0.023895613257231697,-0.003999634567476501,0.01114832501212009,-0.3587655152794909,0.3587655152794909,0.023895613257231697,47276.94711203676
10,1.752125,1.5000000041657986,47277.469,47277.465077107765,0.003922892233751064,-0.005575923457522312,0.010751169543848497,-0.5186341295038632,0.5186341295038632,0.003922892233751064,47276.96928499657
11,1.704,1.4999999956453482,47277.524,47277.48002494048,0.04397505951650124,-0.0073709923703256025,0.01114832501212009,-0.6611748726658133,0.6611748726658133,0.04397505951650124,47276.993457545184
12,1.7075,1.5000000025898637,47277.4755,47277.49504996356,-0.019549963562013363,-0.0026545224689256976,0.011545480480391683,-0.22991875248795554,0.22991875248795554,0.019549963562013363,47277.019565932766
13,1.72283333333333,1.4999999917194276,47277.509000000005,47277.51158702757,-0.0025870275617824665,0.007248735810472237,0.011567327402275743,0.6266560596396821,0.6266560596396821,0.0025870275617824665,47277.047546409485
15,1.694,1.4999999928339038,47277.51,47277.53160560278,-0.021605602778352606,-0.0028977265954009024,0.011545480480391683,-0.2509836295095963,0.2509836295095963,0.021605602778352606,47277.07733522552
16,1.72383333333333,1.499999999978586,47277.552500000005,47277.551760344126,0.0007396558815578394,0.004132921619700178,0.011446968152288198,0.3610494556040173,0.3610494556040173,0.0007396558815578394,47277.10886863104
17,1.679,1.4999999979798435,47277.553,47277.5564310374,-0.00343103740050529,-0.007216763610526206,0.011545480480391683,-0.6250726093888278,0.6250726093888278,0.00343103740050529,47277.14208287623
18,1.762,1.49999999801656,47277.571500000005,47277.5316209673,0.03987903270786203,-0.0018000992179853222,0.011567327402275743,-0.15561928485150103,0.15561928485150103,0.03987903270786203,47277.17691421126
21,1.7175,1.500000001831111,47277.4145,47277.481922548395,-0.06742254839562656,-0.0041578358521781955,0.011589174324159802,-0.3587689455589954,0.3587689455589954,0.06742254839562656,47277.2132988863
23,1.64675,1.5000000020029494,47277.4915,47277.42430127383,0.06719872616966079,-0.0018414869110921252,0.011567327402275743,-0.15919726718635396,0.15919726718635396,0.06719872616966079,47277.251173151526
24,1.7135,1.4999999961858084,47277.336,47277.39417210756,-0.05817210755553621,0.0030728201508182502,0.011589174324159802,0.2651457355691321,0.2651457355691321,0.05817210755553621,47277.29047325712
25,1.75040046296296,1.500000005727794,47277.4225,47277.39329998403,0.029200015970854587,-0.0022616535566122547,0.011845331450626745,-0.19093206180335198,0.19093206180335198,0.029200015970854587,47277.33113545325
26,1.66188425925926,1.500000002857021,47277.368,47277.39180665727,-0.02380665726951833,-0.009658277902701327,0.012101488577093688,-0.7981065999585378,0.7981065999585378,0.02380665726951833,47277.373095990086
27,1.7169375,1.5000000050481888,47277.375,47277.37575846231,-0.0007584623085779701,-0.00017942518744855325,0.012124004607381922,-0.014799168530446364,0.014799168530446364,0.0007584623085779701,47277.416291117814
28,1.66541666666667,1.4999999960452082,47277.3985,47277.353531580564,0.04496841943875122,-0.010003829132253388,0.012146520637670154,-0.8235962734240445,0.8235962734240445,0.04496841943875122,47277.4606570866
