sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,2.21025,1.49999999851467,47309.811,47309.7413629172,0.06963708280276133,0.012043507155013185,0.0073111416544974755,1.6472813308992005,1.6472813308992005,0.06963708280276133,47309.62365565123
1,2.246,1.4999999936028554,47309.7595,47309.730834594826,0.02866540517408224,-0.0015889702368723582,0.007768936279871598,-0.2045286741492775,0.2045286741492775,0.02866540517408224,47309.623200543436
2,2.153,1.4999999994092696,47309.7205,47309.70315348765,0.01734651235336223,-0.0032459256456294602,0.008226730905245722,-0.3945583832770945,0.3945583832770945,0.01734651235336223,47309.621884282475
3,2.18175,1.4999999974337144,47309.645,47309.66417538568,-0.019175385688314756,0.00597351041696306,0.008227193148539211,0.7260690625725364,0.7260690625725364,0.019175385688314756,47309.619780462
4,2.188,1.499999997599582,47309.5835,47309.619756078864,-0.03625607886682512,-0.0012919704834762431,0.008226730905245722,-0.1570454289020717,0.1570454289020717,0.03625607886682512,47309.616962675675
5,2.178,1.5000000064867705,47309.506,47309.575751357195,-0.06975135719630007,-0.007169826679125171,0.008227193148539211,-0.8714790755092723,0.8714790755092723,0.06975135719630007,47309.61350451714
6,2.169,1.4999999948819471,47309.5025,47309.5156876581,-0.013187658098172074,-0.008512658873878146,0.008226730905245722,-1.0347559646627198,1.0347559646627198,0.013187658098172074,47309.60947958006
7,2.23,1.5000000039123542,47309.5135,47309.44299043714,0.0705095628551107,-0.010493659398110375,0.007768936279871598,-1.3507202299107814,1.3507202299107814,0.0705095628551107,47309.60496145807
8,2.2,1.4999999944426037,47309.336500000005,47309.395915817695,-0.05941581768699067,-0.005516233570833808,0.0073111416544974755,-0.7544968804482781,0.7544968804482781,0.05941581768699067,47309.60002374484
11,2.163,1.499999999630708,47309.408,47309.39126362296,0.01673637704192098,0.003283830216852125,0.007768936279871598,0.42268723780888046,0.42268723780888046,0.01673637704192098,47309.59474003401
12,2.221,1.5000000008374863,47309.4265,47309.40992008458,0.016579915421305467,-0.0004198175351923424,0.0073111416544974755,-0.05742161142974026,0.05742161142974026,0.016579915421305467,47309.58918391922
13,2.184,1.4999999999664688,47309.4245,47309.42498249237,-0.0004824923647278184,-0.006315219467531167,0.007768936279871598,-0.8128808423738987,0.8128808423738987,0.0004824923647278184,47309.58342899415
