sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,4.177,1.4999999943931084,47306.83500000001,47306.82576142362,0.009238576383537055,0.0012609933716351066,0.008618835894005385,0.1463066923587858,0.1463066923587858,0.009238576383537055,47306.556326422615
1,4.14,1.4999999950739251,47306.8605,47306.82040378663,0.04009621337399785,-0.004560109237865509,0.009475735379541026,-0.4812406694799856,0.4812406694799856,0.04009621337399785,47306.55547692082
2,4.125,1.499999993763976,47306.7985,47306.80642327706,-0.007923277066251616,0.000574489230342437,0.010332634865076667,0.055599490144005434,0.055599490144005434,0.007923277066251616,47306.552957773245
3,4.078,1.500000001633251,47306.7565,47306.78695849707,-0.030458497064712216,0.00772266663095399,0.009475735379541026,0.8149939104069884,0.8149939104069884,0.030458497064712216,47306.548813016714
4,4.051,1.4999999945204463,47306.7605,47306.76514804876,-0.0046480487683955435,0.008036612425585085,0.008618835894005385,0.9324475514349622,0.9324475514349622,0.0046480487683955435,47306.543086688
5,4.026,1.5000000010711436,47306.708,47306.741665622285,-0.03366562228536859,-0.0005041571737736764,0.008231714997865193,-0.06124570322277,0.06124570322277,0.03366562228536859,47306.53582282386
6,4.041,1.5000000030964875,47306.7475,47306.71611791996,0.031382080039590116,-0.0031244428924885365,0.007844594101725,-0.39829248677142925,0.39829248677142925,0.031382080039590116,47306.527065461116
7,3.974,1.50000000236728,47306.746,47306.688240091564,0.05775990843523486,0.0030123034093426974,0.008231714997865193,0.3659387393907474,0.3659387393907474,0.05775990843523486,47306.516858636525
8,3.937,1.500000000402811,47306.669,47306.65845182122,0.010548178782633831,0.013335775306301265,0.007844594101725,1.6999955808253704,1.6999955808253704,0.010548178782633831,47306.505246386885
9,3.952,1.4999999930920382,47306.562000000005,47306.62962835002,-0.06762835001069178,0.01996392593039806,0.00781182052223537,2.5556047880994246,2.5556047880994246,0.06762835001069178,47306.49227274898
10,3.9,1.4999999972121882,47306.6145,47306.597986358094,0.016513641905564105,0.023351788630592916,0.007844594101725,2.976800115822173,2.976800115822173,0.016513641905564105,47306.477981759585
11,3.823,1.4999999982809222,47306.607,47306.55969256035,0.04730743965022949,0.022758301738253304,0.008231714997865193,2.7647096314869293,2.7647096314869293,0.04730743965022949,47306.4624174555
12,3.817,1.500000002585762,47306.58,47306.51754724999,0.062452750007914906,0.010997149086054555,0.008618835894005385,1.275943668181842,1.275943668181842,0.062452750007914906,47306.44562387349
13,3.807,1.500000003239412,47306.533,47306.47799469315,0.05500530684847561,0.007012819373177708,0.008231714997865193,0.851926891904835,0.851926891904835,0.05500530684847561,47306.42764505036
15,3.72766666666667,1.500000001229261,47306.4435,47306.44667485799,-0.0031748579836148975,0.009556327074668632,0.008618835894005385,1.1087723669637677,1.1087723669637677,0.0031748579836148975,47306.408525022875
16,3.74,1.4999999993014317,47306.4505,47306.42445930199,0.026040698008533595,0.01653661671812362,0.009241818982612752,1.7893248882319654,1.7893248882319654,0.026040698008533595,47306.38830782784
17,3.718,1.4999999934335506,47306.363,47306.41109046543,-0.048090465434553864,0.011185529922203901,0.009864802071220119,1.1338828535482648,1.1338828535482648,0.048090465434553864,47306.367037502016
18,3.703,1.5000000031942844,47306.381,47306.40631078863,-0.0253107886332578,0.013567459205425514,0.009241818982612752,1.4680507409797656,1.4680507409797656,0.0253107886332578,47306.34475808219
19,3.65,1.499999997091528,47306.3615,47306.4062367807,-0.04473678069727345,0.020167833146972198,0.008618835894005385,2.3399718239210734,2.3399718239210734,0.04473678069727345,47306.321513605166
21,3.619,1.500000004869762,47306.484,47306.4046637513,0.079336248696659,0.017727956546045167,0.008231714997865193,2.1536164153694246,2.1536164153694246,0.079336248696659,47306.29734810772
22,3.592,1.4999999936773778,47306.397,47306.39785234151,-0.0008523415130479994,0.013285132576560894,0.007844594101725,1.6935398319257255,1.6935398319257255,0.0008523415130479994,47306.272305626626
23,3.552,1.5000000041546837,47306.465500000006,47306.38160988645,0.08389011355690942,0.017544235344741158,0.00781182052223537,2.2458574534327416,2.2458574534327416,0.08389011355690942,47306.246430198684
24,3.546,1.499999991631229,47306.469,47306.354591327676,0.1144086723223958,0.015560243566240842,0.007779046942745741,2.000276342431815,2.000276342431815,0.1144086723223958,47306.21976586065
25,3.53,1.5000000070061916,47306.294,47306.31913374739,-0.025133747391958196,0.012190325680785777,0.007763847550543853,1.5701397537013528,1.5701397537013528,0.025133747391958196,47306.19235664934
26,3.456,1.4999999984971764,47306.263000000006,47306.27694471772,-0.013944717716824866,0.004553100544532597,0.007748648158341965,0.5875993401030687,0.5875993401030687,0.013944717716824866,47306.16424660152
27,3.441,1.5000000022688793,47306.2185,47306.22825854053,-0.009758540520931482,0.002858118687131919,0.007600592063630982,0.3760389537031051,0.3760389537031051,0.009758540520931482,47306.13547975398
29,3.364,1.5000000024543148,47306.14,47306.18316671464,-0.043166714639760656,-0.007953601120814415,0.007748648158341965,-1.0264501572770217,1.0264501572770217,0.043166714639760656,47306.10610014351
