sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,5.39594512649484,1.4999999954280332,47271.983,47271.96733795801,0.01566204198762346,0.0005466652132563837,0.005712327371407267,0.09569920939627614,0.09569920939627614,0.01566204198762346,47271.90466733972
1,5.39281547304389,1.49999999913311,47271.9725,47271.958848491035,0.013651508968259791,0.0013246315497511853,0.005743212241449132,0.2306429736639775,0.2306429736639775,0.013651508968259791,47271.90456322779
2,5.38965847380213,1.5000000018321047,47271.9245,47271.93719521676,-0.012695216752661692,0.002528572245225646,0.005774097111490996,0.4379164735891867,0.4379164735891867,0.012695216752661692,47271.90425075333
3,5.3864734403752,1.4999999988083077,47271.8715,47271.90810082514,-0.03660082513329864,-0.002740105466027744,0.0063148193205731454,-0.4339166850111947,0.4339166850111947,0.03660082513329864,47271.90372970832
4,5.38325951072395,1.4999999991246489,47271.912,47271.889284183,0.022715816996359,-0.0005383808590415431,0.006855541529655295,-0.07853221466351668,0.07853221466351668,0.022715816996359,47271.90299988472
5,5.38001565801986,1.5000000018220725,47271.8935,47271.88828553676,0.005214463232225193,-0.002773584490092932,0.006337254707543665,-0.4376634075937244,0.4376634075937244,0.005214463232225193,47271.90206107451
6,5.37674070238052,1.5000000073303534,47271.893500000006,47271.883747783584,0.009752216418072411,0.0010236735117655571,0.0058189678854320345,0.17592011709299088,0.17592011709299088,0.009752216418072411,47271.90091306965
7,5.37343332172586,1.4999999992332922,47271.817500000005,47271.85712084945,-0.03962084944480147,-0.0033994389624363813,0.005796532498461516,-0.5864607786359589,0.5864607786359589,0.03962084944480147,47271.89955566216
8,5.37009207580135,1.5000000087107568,47271.8325,47271.815424584,0.017075415996848062,0.0017357262220730652,0.0058189678854320345,0.2982876441745811,0.2982876441745811,0.017075415996848062,47271.89786173131
9,5.3667154197277,1.5000000020451376,47271.7705,47271.77495479069,-0.004454790691839038,-0.00047263269269623236,0.005937929170125998,-0.0795955423439656,0.0795955423439656,0.004454790691839038,47271.89570579668
10,5.36330172997782,1.500000003525661,47271.81,47271.762173169016,0.04782683098498619,0.0027517323556508653,0.0058189678854320345,0.47289010866341297,0.47289010866341297,0.04782683098498619,47271.8930901106
11,5.35984931774918,1.500000000217813,47271.7335,47271.78600322902,-0.05250322902047914,-0.005975165402614562,0.005933614446796987,-1.0070026383058988,1.0070026383058988,0.05250322902047914,47271.89001692536
12,5.35635645249411,1.4999999976947322,47271.823,47271.81338433847,0.009615661527286379,0.003052530483117296,0.0058189678854320345,0.5245828028643018,0.5245828028643018,0.009615661527286379,47271.8864884933
13,5.35282138662654,1.5000000011044972,47271.8175,47271.814659413234,0.002840586763435321,0.0017185284418069673,0.005796532498461516,0.29647525348354203,0.29647525348354203,0.002840586763435321,47271.882507066715
14,5.34924237429407,1.5000000004800855,47271.848,47271.81376625133,0.03423374866734907,0.00559317723096751,0.0058189678854320345,0.9611974736912025,0.9611974736912025,0.03423374866734907,47271.87807489793
15,5.34561769594267,1.499999996585853,47271.7725,47271.841289863405,-0.06878986340631643,0.001020179027011567,0.005796532498461516,0.1759981553251599,0.1759981553251599,0.06878986340631643,47271.87319423928
16,5.34194568633287,1.50000000557322,47271.9215,47271.87987158647,0.04162841352678525,-0.0002941065804406454,0.0058189678854320345,-0.05054273992075988,0.05054273992075988,0.04162841352678525,47271.86786734305
17,5.33822476811259,1.4999999980685914,47271.9055,47271.90043060238,0.005069397625055101,-0.005141301177123323,0.005796532498461516,-0.8869615030171744,0.8869615030171744,0.005069397625055101,47271.86209646159
18,5.33445347187474,1.4999999988951382,47271.936,47271.90558295159,0.030417048410605847,-0.0031132157735877606,0.005774097111490996,-0.5391692784993465,0.5391692784993465,0.030417048410605847,47271.85588384718
19,5.33063046056919,1.4999999987026988,47271.914,47271.90733015285,0.006669847149382704,-0.005013542359697512,0.005796532498461516,-0.8649209438622452,0.8649209438622452,0.006669847149382704,47271.849231752174
20,5.32675455719545,1.4999999978351015,47271.8405,47271.90483179949,-0.06433179948754905,0.008509150473726017,0.0058189678854320345,1.4623126714668657,1.4623126714668657,0.06433179948754905,47271.84214242884
21,5.32282477081834,1.4999999961991617,47271.87,47271.90400908985,-0.034009089842857713,0.005375746316262713,0.005796532498461516,0.9274072590276193,0.9274072590276193,0.034009089842857713,47271.83461812956
22,5.3188403224159,1.4999999977508574,47271.931,47271.9099066446,0.02109335539525538,0.0011281111626978478,0.005774097111490996,0.19537446996739985,0.19537446996739985,0.02109335539525538,47271.826661106585
23,5.31480066896858,1.4999999947147404,47271.9375,47271.92036919061,0.017130809392361314,-0.007565483704271942,0.005743212241449132,-1.3172913321348914,1.3172913321348914,0.017130809392361314,47271.818273612276
24,5.3107055375331,1.500000002590819,47271.9855,47271.93258562791,0.052914372094495336,-0.00790215326815525,0.005712327371407267,-1.3833509101227346,1.3833509101227346,0.052914372094495336,47271.80945789893
25,5.30655494320281,1.5000000038735488,47271.948,47271.93457222389,0.01342777610961551,0.0024450163031711023,0.005743212241449132,0.42572278376293715,0.42572278376293715,0.01342777610961551,47271.80021621887
26,5.30234921660112,1.5000000021838469,47271.8865,47271.91965931876,-0.03315931875702869,0.010838413080080857,0.005774097111490996,1.877074955755662,1.877074955755662,0.03315931875702869,47271.790550824415
27,5.29808902736211,1.5000000004860523,47271.845,47271.8928253054,-0.047825305392122264,0.007069068280012293,0.005796532498461516,1.2195339682626685,1.2195339682626685,0.047825305392122264,47271.78046396787
28,5.29377539608317,1.5000000045383606,47271.868,47271.86436017893,0.003639821074432937,0.004283801085457343,0.0058189678854320345,0.7361788498922586,0.7361788498922586,0.003639821074432937,47271.769957901575
29,5.28940972166733,1.4999999986024632,47271.872,47271.84320727335,0.028792726654388125,-0.0034361010832996263,0.005832829787945936,-0.589096752043174,0.589096752043174,0.028792726654388125,47271.75904768881
30,5.28499380072735,1.4999999994574866,47271.875,47271.83346851885,0.041531481149330085,0.00016494651147238212,0.005846691690459839,0.02821193936761341,0.02821193936761341,0.041531481149330085,47271.74763070145
31,5.28052983732226,1.5000000023767612,47271.82,47271.83283074781,-0.012830747805361697,0.0004308890583379127,0.0059474763493108885,0.07244905789122442,0.07244905789122442,0.012830747805361697,47271.735600332635
32,5.2760204513132,1.499999997350271,47271.822,47271.82993659536,-0.007936595358633253,0.007827719998444168,0.005846691690459839,1.3388289331583554,1.3388289331583554,0.007936595358633253,47271.722972053045
33,5.27146869089434,1.5000000004497072,47271.7975,47271.81406474743,-0.016564747424317374,0.0010242019560706046,0.0059474763493108885,0.17220782327100384,0.17220782327100384,0.016564747424317374,47271.70976133345
34,5.26687804135834,1.4999999967140314,47271.8275,47271.78166279554,0.045837204462563584,0.005775353634529876,0.006048261008161939,0.9548783735913872,0.9548783735913872,0.045837204462563584,47271.69598364458
35,5.26225243471216,1.500000000863962,47271.7105,47271.74126583584,-0.030765835835238915,0.009861105320458719,0.0060525757314909496,1.6292411293843658,1.6292411293843658,0.030765835835238915,47271.681654457156
36,5.25759625331749,1.4999999975636646,47271.724,47271.705253826934,0.018746173068834047,0.008307837607917923,0.006056890454819959,1.3716341198323476,1.3716341198323476,0.018746173068834047,47271.66678924192
37,5.25291433318931,1.4999999982620864,47271.622,47271.67959184131,-0.05759184130692915,0.00048605906710518724,0.006218286318251414,0.07816608020742721,0.07816608020742721,0.05759184130692915,47271.651403469616
38,5.24821196415976,1.4999999980011027,47271.733,47271.66144690824,0.07155309176052158,0.008133545019189514,0.006056890454819959,1.3428582008969623,1.3428582008969623,0.07155309176052158,47271.63551261097
