sample_index,axis,baseline_distance,signal,background_estimate,residual,residual_smoothed,local_scale,normalized_residual,enhanced_response,abs_residual,emd_trend_residual
0,2.52116666666667,1.5000000063832408,47388.856,47388.87604475128,-0.02004475128435307,0.00415629496833045,0.014688744647687399,0.28295780667579506,0.28295780667579506,0.02004475128435307,47388.87323503858
1,2.56,1.5000000012879526,47388.850000000006,47388.878880933,-0.02888093299757663,-0.002591817390455619,0.015913637404476183,-0.16286769168980772,0.16286769168980772,0.02888093299757663,47388.8746650838
2,2.575,1.5000000038396368,47388.863,47388.88635572487,-0.023355724873790507,-0.005856395278567849,0.017138530161264966,-0.34170930782640685,0.34170930782640685,0.023355724873790507,47388.87893453834
3,2.591,1.5000000025506075,47388.90700000001,47388.896918496896,0.010081503111395905,-0.00807339299713871,0.015913637404476183,-0.507325433647736,0.507325433647736,0.010081503111395905,47388.88601245149
4,2.597,1.5000000080469318,47388.992,47388.90901861911,0.08298138088597655,-0.0003841019121677959,0.017138530161264966,-0.022411601727428766,0.022411601727428766,0.08298138088597655,47388.895867872525
6,2.529,1.5000000047076727,47388.8935,47388.92983237918,-0.03633237918438596,0.010547232226222315,0.017642139823301504,0.5978431376159751,0.5978431376159751,0.03633237918438596,47388.908469850714
9,2.569,1.500000002992992,47388.9355,47388.96094386261,-0.025443862607241227,0.00959856336513489,0.018145749485338043,0.5289703449775183,0.5289703449775183,0.025443862607241227,47388.92378743534
14,2.554,1.5000000078334317,47388.9735,47388.99709237703,-0.023592377027134744,0.011956523756936363,0.017642139823301504,0.6777252576325432,0.6777252576325432,0.023592377027134744,47388.94178967567
16,2.53066666666667,1.5000000018069293,47389.0945,47389.033369773235,0.06113022676759952,0.014518257709731407,0.018145749485338043,0.8000913779539562,0.8000913779539562,0.06113022676759952,47388.962445620986
17,2.58533333333333,1.500000000958328,47389.1365,47389.05816274404,0.07833725596115793,-0.003997467289390103,0.018551383849535443,-0.2154808138202696,0.2154808138202696,0.07833725596115793,47388.98572432057
18,2.56933333333333,1.5000000077597433,47389.0325,47389.06991895275,-0.037418952747363454,0.0026302153211794745,0.018957018213732846,0.13874625700755477,0.13874625700755477,0.037418952747363454,47389.011594823685
20,2.55864814814815,1.4999999945093767,47389.072,47389.07413408135,-0.0021340813475772547,-0.0008039751971297207,0.01900548984869489,-0.042302261269257936,0.042302261269257936,0.0021340813475772547,47389.0400261796
24,2.523,1.5000000007921312,47389.107,47389.07386289132,0.03313710868655133,0.008854253662759454,0.018957018213732846,0.46706995598839773,0.46706995598839773,0.03313710868655133,47389.07145011131
26,2.55144444444444,1.500000002157559,47388.9885,47389.072160144104,-0.08366014410611707,-0.0022076738856579925,0.01900548984869489,-0.11615979925976988,0.11615979925976988,0.08366014410611707,47389.10628745537
27,2.508,1.499999999302166,47389.0995,47389.07618323569,0.023316764310740232,-0.00975529581655906,0.01905396148365693,-0.5119825514986176,0.5119825514986176,0.023316764310740232,47389.14449093145
29,2.514,1.5000000000999538,47389.0445,47389.10085157728,-0.05635157727202398,-0.006644277208165568,0.019103450185323643,-0.347805089850737,0.347805089850737,0.05635157727202398,47389.18511664816
33,2.538,1.500000006489402,47389.2065,47389.143168317285,0.06333168271186783,-0.005144505185200325,0.01915293888699035,-0.26860134705983607,0.26860134705983607,0.06333168271186783,47389.22677023967
35,2.4955,1.4999999997595226,47389.142,47389.180427121166,-0.038427121168157496,-0.01181636757956175,0.019103450185323643,-0.6185462555156532,0.6185462555156532,0.038427121168157496,47389.26908050174
36,2.54566666666667,1.5000000014323196,47389.2135,47389.20309134141,0.010408658583048312,0.005526596172500052,0.01915293888699035,0.28855081745465166,0.28855081745465166,0.010408658583048312,47389.31227015739
37,2.492,1.50000000265041,47389.2095,47389.21891978527,-0.009419785271822016,-0.007304648345825612,0.01943517467397786,-0.3758468070578213,0.3758468070578213,0.009419785271822016,47389.35656192963
39,2.477,1.5000000044509127,47389.2765,47389.26513613314,0.011363866859109919,0.0025945557625845455,0.019717410460965364,0.13158704423793366,0.13158704423793366,0.011363866859109919,47389.40217854145
41,2.449,1.5000000009812176,47389.323,47389.34990965286,-0.0269096528627015,0.009402185237487565,0.020191800825694856,0.4656437193815282,0.4656437193815282,0.0269096528627015,47389.449342715896
45,2.471,1.4999999977894385,47389.514500000005,47389.442073470345,0.07242652966243916,0.017467008691951922,0.019717410460965364,0.8858672758540695,0.8858672758540695,0.07242652966243916,47389.49827717596
46,2.5305,1.4999999993091413,47389.4325,47389.52466443636,-0.09216443635419075,0.008342114432396967,0.020191800825694856,0.4131436568937081,0.4131436568937081,0.09216443635419075,47389.54920464465
51,2.501,1.4999999961543782,47389.624500000005,47389.5917587403,0.03274125970366744,-0.003863302532918289,0.02066619119042435,-0.18693829440174464,0.18693829440174464,0.03274125970366744,47389.602347844986
53,2.47133333333333,1.500000000704858,47389.783500000005,47389.65889965202,0.124600347985995,-0.025690501964265828,0.020751452379862517,-1.2380098266854918,1.2380098266854918,0.124600347985995,47389.65829830033
54,2.48375,1.5000000039814316,47389.776,47389.74184371008,0.034156289922021736,-0.041151558307510876,0.02066619119042435,-1.9912502467594702,1.9912502467594702,0.034156289922021736,47389.71781680761
55,2.51241666666667,1.4999999966716586,47389.7755,47389.84721538975,-0.07171538975294629,-0.03097281865616799,0.020191800825694856,-1.5339304762135861,1.5339304762135861,0.07171538975294629,47389.781425055466
56,2.49925,1.4999999944578042,47389.855500000005,47389.97476853796,-0.11926853795965932,-0.011096714780034291,0.019717410460965364,-0.5627876339036763,0.5627876339036763,0.11926853795965932,47389.84940789853
57,2.486,1.4999999964152242,47389.929,47390.11408092802,-0.18508092802301795,-0.019293012218720453,0.01943517467397786,-0.9926853008711185,0.9926853008711185,0.18508092802301795,47389.921874504835
63,2.47616666666667,1.4999999991352733,47390.0735,47390.23955915995,-0.1660591599519069,-0.04037574857324569,0.01915293888699035,-2.1080706627571892,2.1080706627571892,0.1660591599519069,47389.99893404237
79,2.581,1.4999999941047286,47390.4975,47390.33346481347,0.1640351865245251,-0.04995648704886993,0.019103450185323643,-2.6150505047119363,2.6150505047119363,0.1640351865245251,47390.080695679164
81,2.5895,1.5000000005622387,47390.4785,47390.391779501464,0.08672049853101257,-0.0503555219961959,0.01905396148365693,-2.642784915850025,2.642784915850025,0.08672049853101257,47390.167268583216
82,2.545,1.499999998140784,47390.399000000005,47390.44002541725,-0.04102541724450802,-0.043658361746882174,0.01900548984869489,-2.297144777348646,2.297144777348646,0.04102541724450802,47390.25876192252
84,2.53,1.4999999996929163,47390.434,47390.49914427921,-0.06514427920473215,-0.023496641778354255,0.018957018213732846,-1.2394692832722403,1.2394692832722403,0.06514427920473215,47390.35528486511
91,2.58366666666667,1.5000000042322597,47390.5085,47390.56057035636,-0.052070356358596415,0.005327818391135349,0.018551383849535443,0.28719250457796797,0.28719250457796797,0.052070356358596415,47390.456946578975
92,2.57175,1.499999998563764,47390.5265,47390.60180670428,-0.07530670427888,0.0044023415864412364,0.018957018213732846,0.23222753371899443,0.23222753371899443,0.07530670427888,47390.56385623212
94,2.54925,1.4999999994735422,47390.5405,47390.59949409572,-0.058994095715835776,-0.003930749305563166,0.01900548984869489,-0.2068217834350158,0.2068217834350158,0.058994095715835776,47390.67594814134
97,2.51966666666667,1.499999998767825,47390.548,47390.55162544831,-0.0036254483062667306,-0.02004470238446546,0.01905396148365693,-1.0519965835796568,1.0519965835796568,0.0036254483062667306,47390.792186873194
98,2.55845833333333,1.5000000007278664,47390.5625,47390.46913901842,0.09336098157349954,-0.04030325463067311,0.01900548984869489,-2.1206111997918717,2.1206111997918717,0.09336098157349954,47390.911554287
100,2.60283333333333,1.5000000009344936,47390.601,47390.44529410472,0.15570589528227807,0.008726618222404788,0.018957018213732846,0.4603370701033061,0.4603370701033061,0.15570589528227807,47391.03385267364
105,2.52475,1.499999995832524,47390.564,47390.5522773195,0.011722680502972954,0.014319027209502063,0.018551383849535443,0.7718576320580329,0.7718576320580329,0.011722680502972954,47391.158884324
107,2.53225,1.5000000011245145,47390.6355,47390.82155099495,-0.18605099495462868,-0.00434059162638295,0.018957018213732846,-0.22897016700857195,0.22897016700857195,0.18605099495462868,47391.286451528955
114,2.55,1.4999999958722572,47391.0155,47391.26297124942,-0.247471249420601,-0.007564785311688872,0.018551383849535443,-0.40777471767305956,0.40777471767305956,0.247471249420601,47391.41635657939
